,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
18,보호중,[개] 푸들,암컷,,검은색,2019,3,충남-예산-2021-00026,2021-02-02~2021-02-15,삽교읍 방아리 119-38,개농장 구조,흙동물병원,충청남도 예산군정
19,완료(귀가),[개] 푸들,암컷,0.0,"회색,흰색",2017,8,경북-구미-2021-00041,2021-02-02 ~2021-02-15,해평면 농협부근(구미나가는 구도로),"발견당시 빨간색 하네스착용,추위에 떨고있었다고함(하네스",구미시 동물보호센터,경상북도 구미시청
20,완료(귀가),[개] 푸들,수컷,1.0,갈,2013,7.5,서울-도봉-2021-00016,2021-02-03 ~2021-02-10,방학동 도깨비 시장,와인색+회색 옷 착용. 눈곱. 눈물자국. 코검정. 백내장. 사람따,한국동물구조관리협회,서울특별시 도봉구청
21,완료(귀가),[개] 푸들,암컷,0.0,갈색,2017,2.7,경남-창원1-2021-00065,2021-02-05~2021-02-15,성산구 반림동 창원천 산책로 사림민원센터 부근,"<2-1-1 갈색, 내장칩동물등록;이름",창원유기동물보호소,경상남도 창원시 의창성산구정
22,완료(귀가),[개] 푸들,암컷,,갈,2013,,경기-의정부-2021-00032,2021-02-03 ~2021-02-15,범골로 82번길 52 인근,빨강+회색 래글런티. 눈곱심함. 겁많음/안기면 온순함. 꼬리단|,한국동물구조관리협회,경기도 의정부시청
23,완료(귀가),[개] 푸들,수컷,1.0,흰색,2019,4.3,경기-부천-2021-00054,2021-02-03 ~ 2021-02-15,소사본동 농협,파란색옷을 입고 있음,가야동물병원,경기도 부천시청
24,완료(귀가),[개] 푸들,수컷,0.0,검정,2019,3,경기-하남-2021-00032,2021-02-03 ~ 2021-02-15,창우동 편의점,수ㄴ하고 착함,하남동물병원,경기도 하남시청
25,완료(입양),[개] 푸들,수컷,0.0,흰색,2019,7,전북-부안-2021-00046,2021-02-03 ~2021-02-15,진서면 정자로,"흰색 ,사람을 잘따름",연합동물병원,전라북도 부안군청
26,완료(입양),[개] 푸들,암컷,0.0,흰색,2018,3.5,경북-칠곡-2021-00033,2021-02-03 ~2021-02-10,북삼읍금오대로1길,애견센타 호텔링후 견주연락두절,칠곡유기동물보호센터,경상북도 칠곡군청
27,완료(입양),[개] 푸들,수컷,0.0,흰색+갈색,2020,4.4,경남-진주-2021-00060,2021-02-03 ~2021-02-15,진주시 가좌동 남부농협마트,순함,진주시유기동물보호소,경상남도 진주시청
28,완료(입양),[개] 푸들,수컷,,백색,2019,,대전-동구-2021-00045,2021-02-04~2021-02-15,삼성동 현암 뚝방구이 인근,,대전동물보호센터,대전광역시 동구청
29,완료(귀가),[개] 푸들,암컷,0.0,열은 갈색,2018,3.5,경기-안성-2021-00081,2021-02-】04~2021-02-715,강변로 131ㄱ,사막색 옷,이성준동물병원,경기도 안성시청
30,완료(귀가),[개] 푸들,수컷,0.0,갈,2012,4,광주-남구-2021-00025,2021-02-04~2021-02-15,남구 주월동,21-0127 해피,광주 동물보호소,광주광역시 남구청
31,완료(입양),[개] 푸들,수컷,0.0,백,2021,0.3,경기-안산-2021-00097',2021-02-04~2021-02-15,와동 759-3 부근,"2개월추정,말티푸추정,털엉킴,탈수심함,홍역양성",한국야생동물보호협회,경기도 안산시청
32,완료(귀가),[개] 푸들,수컷,0.0,갈,2016,4.6,경기-시흥-2021-00064,2021-02-04~2021-02-16,정왕동 1531-10 부근,털미용.순함.,한국야생동물보호협회,경기도 시흥시청
33,완료(입양),[개] 푸들,암컷,1.0,갈색,2017,4,세종-세종-2021-00020,2021-02-04~2021-02-15,조치원읍 번암리 쌍용자동차 전시장 앞,빨간색 니트 옷 착용상태,세종유기동물보호센터,세종특별자치시청
34,완료(귀가),[개] 푸들,수컷,0.0,갈,2015,7.9,서울-동대문-2021-00009,2021-02-05~2021-02-15,장안벗꽃로 279 산업인력공단 시울지역본부1층,얼굴/꼬리끝털 더깊.좋은냄새남.사람좋아함/활발함/안기려,한국동물구조관리협회,서울특별시 동대문구청
35,완료(입양),[개] 푸들,암컷,,"검,갈",2015,4,광주-서구-2021-00037,2021-02-05~2021-02-15,서구 금호동,21-0129 까미,광주 동물보호소,광주광역시 서구청
36,완료(입양),[개] 푸들,암컷,,갈,2016,3,광주-서구-2021-00038,2021-02-05~2021-02-15,서구 금호동,21-0130 보미,광주 동물보호소,광주광역시 서구청
37,완료(귀가),[개] 푸들,수컷,0.0,검,2020,3,광주-광산-2021-00055,2021-02-05~2021-02-15,광산구 하남동,"21-0128 래미, 옷착용",광주 동물보호소,광주광역시 광산구청
38,완료(귀가),[개] 푸들,수컷,1.0,갈색,2018,4.6,경기-부천-2021-00058,2021-02-05~2021-02-15,괴안동 159-13,"빨간옷착용,미용되어있음,순함",24시아이동물메디컬,경기도 부천시청
39,완료(귀가),[개] 푸들,수컷,0.0,갈색,2016,,전남-화순-2021-00036,2021-02-005~2021-02-15,전남 화순군 화순읍 한양립스,사람을따름.,화순군유기동물보호소,전라남도 화순군청
40,완료(귀가),[개] 푸들,암컷,0.0,갈색,2016,6,전남-화순-2021-00037,2021-02-005~2021-02-15,전남 화순군 화순읍 한양립스,안질환 추정.,화순군유기동물보호소,전라남도 화순군청
41,보호중,[개] 푸들,암컷,0.0,갈색,2015,3.5,부산-강서-2021-00043,2021-02-07~2021-02-77,평강로 85번길 85,"유기된지오래됨,피부질환,털엉킴심함,강서구1-32호",부산동물보호센터,부산광역시 강서구청
42,완료(입양),[개] 푸들,암컷,0.0,갈색,2019,,전북-익산-2021-00156,2021-02-08 ~2021-02-18,익산시용안면간이마을,순하고이쁘게생겼음,익산유기동물보호소,전라북도 익산시청
43,완료(귀가),[개] 푸들,수컷,,크림,2018,4.7,부산-사하-2021-00043,2021-02-09 ~2021-02-19,윤공단로 60,넥카라를 하고 있음,,부산광역시 사하구청
44,종료(자연사),[개] 푸들,암컷,,갈색,2017,5,부산-사하-2021-00089,2021-03-16 ~2021-03-26,가락타운211앞 강변대로 산책로,폐사건 공고누락되어 사후입력,,부산광역시 사하구청
45,완료(입양),[개] 푸들,암컷,,검,2020,4.2,서울-강북-2021-00023,2021-02-06 ~2021-02-16,오패산로77길 23-8 인근,전신미용흔적. 꼬리끝남김/발끝미용/얼굴미용. 사람따름. 약,한국동물구조관리협회,서울특별시 강북구정
46,완료(입양),[개] 푸들,암컷,0.0,검정색,2018,5.4,서울-관악-2021-00037',2021-02-,신림역1번출구근처,"초록색목줄착용,털이길고지저분함,칩없음",러브펫종합동물병원,서울특별시 관악구정
47,완료(입양),[개] 푸들,수컷,1.0,흰색,2018,5,충남-공주-2021-00054,2021-02-08 ~2021-02-18,계룡면 하대리 8667,"옷 착용, 순함, 미용됨, 임시보호중",이기영수의과병원,충청남도 공주시정
48,완료(입양),[개] 푸들,수컷,1.0,갈색,2017,6,경남-창원3-2021-00041,2021-02-08 ~2021-02-18,진해구 태백로 5 앞,온순,진해유기동물보호소,창원시청 진해기술지원과
49,완료(귀가),[개] 푸들,수컷,0.0,검은색.흰색,2017,4,경남-거제-2021-00114,2021-02-08 ~2021-02-18,옥포 이편한세상 근처,많이 마르고 피부가 안좋음,거제시유기동물보호소,경상남도 거제시정
50,완료(입양),[개] 푸들,수컷,0.0,갈색,2017,4.5,인천-부평-2021-00054,2021-02-08 ~2021-02-18,부평구 부평대로168,"노란색 털이있는 청록색 패딩 착용,순하고 겁이많음",조재진동물병원,인천광역시 부평구정
51,완료(입양),[개] 푸들,수컷,0.0,애프리,2018,5.40,울산-남구-2021-00038,2021-02-08~2021-02-78,장생포 고래로 157 인근,"성격온순함,털많이엉켜있슴, 눈밑습진,",강남동물병원,울산광역시 남구청
52,완료(입양),[개] 푸들,암컷,,갈색,2016,3.1,경기-용인-2021-00085,2021-002-08~2021-0278,,활발한 아이,용인시 동물보호센터,경기도 용인시청
53,완료(귀가),[개] 푸들,암컷,0.0,연갈색,2019,50,경남-창원3-2021-00045,2021-02-08 ~2021-02-18,자은더&88010;#49350; 101동 앞,"흰색*베이지색 옷 착용, 중×, 칩×",진해유기동물보호소,창원시청 진해기술지원과
54,완료(입양),[개] 푸들,수컷,,갈색,2019,5,경남-의령-2021-00010,2021-02-09 ~2021-02-19,경남 의령군 의령읍 동본 마을회관 부근,"사람 잘 따름 , 목줄 없음",하영효,경상남도 의령군청
55,완료(귀가),[개] 푸들,암컷,,갈색,2016,5,대구-동구-2021-00027,2021-02-09 ~2021-02-19,방촌동 오성 유통 앞,신고인이 옷 입혔음,대구유기동물보호센터,대구광역시 동구청
56,완료(귀가),[개] 푸들,수컷,,갈,2016,6,광주-광산-2021-00069,2021-02-09 ~2021-02-19,광산구 월계동,"21-0148 망고, 귀가예정",광주 동물보호소,광주광역시 광산구청
57,완료(귀가),[개] 푸들,수컷,0.0,갈,2017,5,경기-안산-2021-00108,2021-02-09 ~2021-02-19,부곡동 619-9 부근,"털미용,밀리터리패딩,겁많음",한국야생동물보호협회,경기도 안산시청
58,완료(입양),[개] 푸들,암컷,0.0,갈색,2020,4.5,경기-남양주-2021-00173,2021-02-09 ~2021-02-19,금곡동,목줄없고 온순함,남양주동물보호협회,경기도 남양주시청
59,완료(귀가),[개] 푸들,수컷,,연갈색,2020,5,강원-춘천-2021-00073,2021-02-09 ~2021-02-19,교동공원,"연갈색, 온순, 칩있음",춘천시 동물보호센터,강원도 춘천시청
60,완료(귀가),[개] 푸들,수컷,,연갈색,2016,6,경남-남해-2021-00032,2021-02-09 ~2021-02-19,경남 남해군 남해읍 경남도립남해대학 입구 근처,매우 온순함,남해군유기동물보호소,경상남도 남해군정
61,완료(입양),[개] 푸들,수컷,,연갈색,2018,,전남-곡성-2021-00010,2021-02-10 ~2021-02-22,곡성읍 노인복지회관,털이 엉켜있음,푸른곡성21동물보호소,전라남도 곡성군청
62,완료(입양),[개] 푸들,암컷,,검은색,2017,4.4,충남-천안-2021-00110,2021-02-77 ~2021-02-22,천안시 동남구 풍세면,곳잔등에 털 없음,유실유기동물보호소,충청남도 천안시청
63,완료(귀가),[개] 푸들,수컷,0.0,갈,2019,7,서울-강북-2021-00025,2021-02-15~2021-02-25,오현로35길 87 번동중학교 인근,네발털 미용되있음. 사람따름/활발함. 꼬리단미됨.,한국동물구조관리협회,서울특별시 강북구청
64,완료(입양),[개] 푸들,수컷,1.0,회,2016,3.1,서울-중랑-2021-00017,2021-02-16 ~2021-03-08,송림길 36-2 인근,전신미용흔적/앞가슴/엉덩이쪽 털길. 눈물자국. 칸등 상처.,한국동물구조관리협회,서울특별시 중랑구정
65,완료(귀가),[개] 푸들,암컷,,갈색,2018,3.7,부산-동래-2021-00027,2021-02-16~2021-02-26,동래고등학교 - 동래시장 사이,"보라색티셔츠, 미용됨, 갈색",누리동물병원,부산광역시 동래구청
66,완료(귀가),[개] 푸들,암컷,,갈색,2016,2.8,경기-성남-2021-00051,2021-02-71~2021-02-22,태평동3752-ㄱ1,칩 있어서 주인연락됨.,펫토피아동물병원,경기도 성남시청
67,완료(입양),[개] 푸들,암컷,,갈색,2011,3.4,경기-성남-2021-00052,2021-02-11 ~2021-02-22,이마트 성남점,"털엉킴 심함, 치석매우 심함, 카키색 겨울 점퍼 착용.",펫토피아동물병원,경기도 성남시청
68,완료(입양),[개] 푸들,수컷,0.0,갈,2019,5,경기-안양-2021-00015,2021-02-11~2021-02-22,24시마음든든동물병원에서 인수,빨간하네스. 경계심있음. 겁많음.,한국야생동물보호협회,경기도 안양시청
69,완료(귀가),[개] 푸들,수컷,1.0,백,2019,5.6,경기-안산-2021-00110,2021-02-71~2021-02-22,본오파출소에서 인수,순함. 털미용. 눈물자국 있음.,한국야생동물보호협회,경기도 안산시청
70,완료(입양),[개] 푸들,수컷,1.0,갈색,2018,5,전남-나주-2021-00101,2021-02-74~2021-02-24,나주시 대호동 호반아파트 101-1206,중성화가 되어있고 견주 있어보임.,빚고을애견,전라남도 나주시청
71,완료(입양),[개] 푸들,암컷,0.0,갈색,2020,2.64,서울-용산-2021-00014,2021-02-15~2021-02-25,유관순공원 근처,"발톱 긴 상태, 말랐음, 왼쪽 뒷다리가 살짝 안좋음",이태원동물병원,서울특별시 용산구청
72,완료(귀가),[개] 푸들,수컷,1.0,갈,2013,3.5,서울-영등포-2021-00009,2021-02-15~2021-02-25,도림천로 415 인근,몸 곳곳 꿔맹/털 밀려있음. 사람따름. 꼬리단미됨. 털상태 양,한국동물구조관리협회,서울특별시 영등포구청
73,종료(안락사),[개] 푸들,수컷,1.0,갈색,2019,5,인천-중구-2021-00060,2021-02-15~2021-02-25,미단시티근린공원 벌,목줄이 &9070;#51062었으나 구조중에 분실함.,신공항동물병원,인천광역시 중구청
74,완료(귀가),[개] 푸들,수컷,0.0,황,2016,4.8,경북-포항-2021-00149,2021-02-12~2021-02-22,경북 포항시 남구 해도동 205-2 (해도근린공원),"옷착용, 매우 깨끗함, 예민한편, 뒷다리부근 만지면 싫어함, 방",영일동물플러스,경상북도 포항시청
75,완료(귀가),[개] 푸들,수컷,0.0,고동색,2018,10,충남-아산-2021-00118,2021-02-73 ~2021-02-22,장재파출소 주변 도로,206호(관리) 118호(공고),아산시동물보호센터,충청남도 아산시청
76,완료(입양),[개] 푸들,수컷,0.0,갈색,2021,,경남-거제-2021-00127',2021-02-15~2021-02-25,능포 롯데아파트 근처,피부안좋음,거제시유기동물보호소,경상남도 거제시정
77,완료(귀가),[개] 푸들,암컷,,갈색,2016,4.5,부산-해운대-2021-00038,2021-02-15~2021-02-25,좌동 해운대도서관,"발등미용됨, 갈색",누리동물병원,부산광역시 해운대구청
78,완료(입양),[개] 푸들,수컷,0.0,회색,2018,7.00,대구-달성-2021-00061,2021-02-15 ~2021-02-25,목포 송해공원 가는 길 옆,순함.,명곡역동물병원,대구광역시 달성군정
79,완료(귀가),[개] 푸들,수컷,1.0,흰색,2020,4.4,인천-서구-2021-00062,2021-02-14~2021-02-24,서구청 당직실,"순함 , 꼬리단미 , 털엉켜있음",가정동물병원,인천광역시 서구청
80,완료(귀가),[개] 푸들,암컷,0.0,검은색,2015,4.1,충북-영동-2021-00032,2021-02-15~2021-02-25,영동읍 용머리 다리 밑,"미등록, 목줄 없음, 야간구조",최종주동물병원,충청북도 영동군청
81,완료(귀가),[개] 푸들,암컷,,블랙,2016,3.5,경북-상주-2021-00049,2021-02-15~2021-02-25,상주시 남장5길마을부근.,목줄에 인식표가붙어있음,상주유기동물보호센터,경상북도 상주시청
82,완료(입양),[개] 푸들,수컷,1.0,실버,2020,5.75,인천-부평-2021-00059,2021-02-15~2021-02-25,경인로1083번길32,"온순함,관리되어짐",짱구네동물병원,인천광역시 부평구정
83,완료(입양),[개] 푸들,수컷,1.0,실버,2020,3.75,인천-부평-2021-00060,2021-02-15~2021-02-25,경인로1083번길32,"온순함,중성화 관리되어짐",짱구네동물병원,인천광역시 부평구정
84,완료(귀가),[개] 푸들,암컷,0.0,갈색,2016,3.5,경기-양평-2021-00049,2021-02-15~2021-02-25,전수리 886-2,전체적으로 관리가 안되어있음,양평군유기동물보호소,경기도 양평군청
85,완료(입양),[개] 푸들,수컷,0.0,갈색,2019,3.8,강원-정선-2021-00034,2021-02-15~2021-02-22,정선군 여량면 아우라지 주차장내,건강상태양호,정선가축병원,강원도 정선군청
86,완료(귀가),[개] 푸들,수컷,0.0,갈색,2018,3.6,부산-해운대-2021-00040,2021-02-16~2021-02-26,경동윈츠오피스텔,"검정색하네스, 자동리드줄, 털엉킴, 갈색",누리동물병원,부산광역시 해운대구청
87,종료(자연사),[개] 푸들,수컷,0.0,흰색,2016,3.6,울산-동구-2021-00032,2021-02-16 ~2021-02-26,동구관내,순함,울산유기동물보호센터,울산광역시 동구청
88,완료(귀가),[개] 푸들,수컷,1.0,갈,2015,6.5,경기-수원-2021-00058,2021-02-16~2021-02-26,이의동 혜령공원,소유자 연락 당음,수원시 동물보호센터,경기도 수원시청
89,완료(입양),[개] 푸들,수컷,,밝은갈색,2014,4.7,경기-동두천-2021-00037,2021-002-16~2021-02-26,동두천 부영6단지,홍역이라고함.,한국동물구조관리협회,경기도 동두천시청
90,완료(귀가),[개] 푸들,수컷,0.0,갈,2011,3.2,경기-포천-2021-00128,2021-02-16~2021-02-26,선단동82-16 코오롱천막 인근,고령.양눈백내장.코진갈.등탈모.이마상처/딱지짐피부질환.,한국동물구조관리협회,경기도 포천시청
91,완료(입양),[개] 푸들,수컷,0.0,갈색(초코색),2016,7.5,충남-천안-2021-00120,2021-02-77~2021-03-02,천안 병천면 아우내아파트,"순함, 초록색목줄하고있었음",유실유기동물보호소,충청남도 천안시청
92,완료(입양),[개] 푸들,암컷,,흑회,2020,3.26,대구-달성-2021-00070,2021-02-16~2021-02-26,대구 달성군 논공읍 성원아파트 관리실,사람을 잘 따름,포산동물병원,대구광역시 달성군청
93,완료(귀가),[개] 푸들,암컷,,흰,2014,3.2,경기-의정부-2021-00043,2021-02-16 ~2021-02-26,가능동 하나로마트 앞,토토로가방달린옷착용.활발함.많이음.꼬리단미됨.털때탐.,한국동물구조관리협회,경기도 의정부시청
94,완료(입양),[개] 푸들,암컷,0.0,흰색,2019,3,전북-전주-2021-00203,2021-02-16~2021-02-25,만성동 동네 놀이터,"부분미용한지 얼마 안되어보임, 똥꼬발랄",박영재동물병원,전라북도 전주시청
95,완료(귀가),[개] 푸들,수컷,0.0,갈색,2016,2,경남-창원1-2021-00077,2021-02-16~2021-02-25,성산구 사파동 사파초등학교 부근,<2-1-(2) 갈색. 내장칩동물등록;이름,창원유기동물보호소,경상남도 창원시 의창성산구정
96,완료(입양),[개] 푸들,수컷,0.0,갈,2020,4.7,경기-포천-2021-00130,2021-02-177~2021-03-02,신북면 가채리 203-1 인근,방울달린 초록 바탕 노란줄2줄 목걸이. 코검정. 털때탐/뭉침.,한국동물구조관리협회,경기도 포천시청
97,완료(입양),[개] 푸들,수컷,1.0,갈색,2016,1.62,인천-강화-2021-00080,2021-03-02 ~2021-03-12,6.25 참전 기념공원,코가 붉은색임,베스트동물병원,인천광역시 강화군청
98,완료(입양),[개] 푸들,수컷,,흰색,2019,10,경북-군위-2021-00018,2021-02-17~2021-03-02,군위군 군위읍 중앙길 74,순함,우성동물병원,경상북도 군위군정
99,완료(입양),[개] 푸들,수컷,1.0,갈색,2016,4.5,,2021-02-18~2021-03-02,미추홀구 주안동 197-1 아지세상 애견 샵,"주인이 애견샵에 맡긴 후 버림(2달간 안 왔음), 노란색 옷입음",인천광역시 수의사회,인천광역시 미추홀구청
100,완료(귀가),[개] 푸들,수컷,1.0,검정,2016,8,경기-고양-2021-00118,2021-02-18~2021-03-02,마두동 백마역 부근,적색 가슴줄 착용,고양시동물보호센터,경기도 고양시청
101,완료(귀가),[개] 푸들,수컷,1.0,갈색,2016,4.5,강원-원주-2021-00121,2021-02-18~2021-03-02,태장교아래흥양천,옷착용,원주유기동물보호센터,강원도 원주시청
102,완료(귀가),[개] 푸들,수컷,0.0,흰색,2017,5.5,인천-남동-2021-00052,2021-02-19 ~2021-03-02,남동구 서창지구대,"하늘색 목줄 착용, 남색 후드 옷 입음(모자에 귀 달림)",인천수의사회,인천광역시 남동구청
103,보호중,[개] 푸들,수컷,1.0,갈,2014,9.2,서울-강동-2021-00012,2021-02-18 ~2021-03-02,한국동물구조관리협회 이관,"전신미용흔적, 칩이 있으나 보호자 연락 두절",강동리본센터,서울특별시 강동구청
104,완료(귀가),[개] 푸들,수컷,1.0,검정색,2020,4.0,부산-연제-2021-00029,2021-02-18 ~2021-03-02,거제천로 104번길 3,"쇠약, 연제구 1-12",청조동물병원,부산광역시 연제구청
105,완료(입양),[개] 푸들,암컷,,검정,2019,,대전-대덕-2021-00032,2021-002-18~2021-03-02,대전광역시 대덕구 덕암동 65-8번지 3층 주변,2마리 동시구조,대전동물보호센터,대전광역시 대덕구청
106,완료(입양),[개] 푸들,수컷,1.0,회,2018,4.2,경기-수원-2021-00064,2021-02-18~2021-03-02,서둔동 성일아파트 앞,마이크로칩×,수원시 동물보호센터,경기도 수원시청
107,완료(입양),[개] 푸들,수컷,,검정,2020,2.6,강원-횡성-2021-00021,2021-02-18 ~2021-03-02,횡성군 갑천면 청정로 매일5길10 갑천면사무소 주변,옷착용,횡성유기동물보호센터,강원도 횡성군청
108,완료(입양),[개] 푸들,수컷,1.0,갈색,2014,3,대구-북구-2021-00036,2021-02-19 ~ 2021-03-01,태전로 7길 128,연두색 가슴줄 착용,대구유기동물보호센터,대구광역시 북구청
109,완료(입양),[개] 푸들,수컷,1.0,갈색,2017,4.3,인천-남동-2021-00053,2021-02-19 ~2021-03-02,남동구 서창남로 109,"코 등 부분 털 없음, 활발",인천수의사회,인천광역시 남동구청
110,완료(입양),[개] 푸들,수컷,0.0,검정,2018,,충북-충주-2021-00061,2021-02-19 ~2021-02-27,168방송국 앞,"경계했으나 순해짐 겁이조금있음, 자가미용흔적, 사상충음성",충주시동물보호센터,충청북도 충주시정
111,완료(입양),[개] 푸들,수컷,1.0,갈색,2020,,울산-남구-2021-00045,2021-02-19 ~2021-03-02,신정5동 동사무소 부근,옷 입고 있음,사랑동물병원,울산광역시 남구청
112,완료(입양),[개] 푸들,암컷,0.0,검정,2018,5.2,경북-경산-2021-00099,2021-02-19 ~2021-03-02,자인 서부리,"블랙 푸들, 성격이 좋고 활발함",경산시유기동물보호소,경상북도 경산시정
113,완료(입양),[개] 푸들,암컷,0.0,갈색,2016,5,경남-밀양-2021-00278,2021-02-19 ~2021-03-02,부북,공사현장에 떠돌고 있던 아이들 3마리 함께 구조(포메1/푸들,밀양시동물보호센터,경상남도 밀양시청
114,완료(입양),[개] 푸들,암컷,,검정+흰색(턱 밑+얼굴주변),2013,3,경남-창원2-2021-00034,2021-02-21~2021-03-04,창원 월영마린에시앙아파트 지하주차장,"아랫배에 혹, 오른쪽 눈 백내장, 발견당시 아무것도 착용 안했",마산유기동물보호소,경상남도 창원시 마산합포회원구청
115,완료(귀가),[개] 푸들,수컷,1.0,갈색,2019,5.5,부산-해운대-2021-00050,2021-02-22~2021-03-04,해운대구 반송동 275-707,"흰색,검정색 줄무늬 옷 착용",누리동물병원,부산광역시 해운대구청
116,완료(입양),[개] 푸들,수컷,1.0,갈색,2016,6.20,울산-남구-2021-00046,2021-02-20 ~2021-03-01,야음동 한양아파트,"마이크로칩은 확인 가능하나, 보호자와 연락이 안됨, 성격은",주동물병원,울산광역시 남구청
117,완료(입양),[개] 푸들,암컷,0.0,갈색,2014,70,전북-전주-2021-00232,2021-02-20 ~2021-03-02,아중6길 20주변,몸통만 미용되어 있음,행복한동물병원,전라북도 전주시청
118,완료(귀가),[개] 푸들,수컷,,크림,2018,7.0,경남-함양-2021-00035,2021-02-20 ~2021-03-02,함양군 함양읍 한들로,"사람을 무척좋아하며, 활발함, 장난이많음",함양군위탁보호소,경상남도 함양군청
119,완료(귀가),[개] 푸들,수컷,0.0,검,2017,2017,서울-영등포-2021-00013,2021-02-22 ~2021-03-04,영등포로 422 대방역 세븐일레븐 앞,"경계함/겁많음/소심함. 꼬리단미됨, 털때탐.",한국동물구조관리협회,서울특별시 영등포구청
120,완료(귀가),[개] 푸들,수컷,1.0,갈색,2012,5.2,부산-해문대-2021-00051,2021-02-22~2021-03-04,해운대구청 앞 롯데캐슬 아파트 부근,갈색,누리동물병원,부산광역시 해운대구청
121,보호중,[개] 푸들,암컷,,황색,2016,5,대전-동구-2021-00068,2021-02-22~2021-03-04,자양동 동광 초 인근,,대전동물보호센터,대전광역시 동구청
122,완료(귀가),[개] 푸들,수컷,,황색,2019,5,대전-서구-2021-00054,2021-02-22~2021-03-04,대전시청 남문 인근,,대전동물보호센터,대전광역시 서구청
123,완료(귀가),[개] 푸들,암컷,,갈,2011,5,경기-동두천-2021-00040,2021-02-22 ~2021-03-04,동두천시청 정사 내,눈곱/백내장. 코진갈. 치석심함. 사람따름/언함. 유선종양.,한국동물구조관리협회,경기도 동두천시청
