,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
11,종료(자연사),[개] 푸들,수컷,1.0,갈,2010,2.4,경기-연천-2020-00490,2020-12-003 ~2020-12-14,백학면 두일3리 일대 사거리,곰돌이귀달린 회색후드옷. 치석심함/구강질환. 백내장. 온순,한국동물구조관리협회,경기도 연천군청
12,완료(입양),[개] 푸들,수컷,1.0,회색,2016,3.5,부산-남구-2020-00400,2020-12-02~2020-12ㄱ74,감만1동주민센터,미용됨,누리동물병원,부산광역시 남구청
13,완료(귀가),[개] 푸들,수컷,1.0,갈색,2018,8.7,대구-달성-2020-01011,2020-72-002 ~2020-12-ㄱ14,대백아파트 뒷편 복개도로 주차장,등록칩 없음. 온순함.,화원연합동물병원,대구광역시 달성군청
14,완료(입양),[개] 푸들,암컷,0.0,흰색,2013,5,경기-평택-2020-02847,2020-12-02~2020-12-14,세교동 더드림마트,양호,평택시유기동물보호소,경기도 평택시청
15,완료(입양),[개] 푸들,수컷,0.0,갈색,2017,5.50,경기-이천-2020-00892,2020-12-02~2020-12-14,장호원 장감로 임시버스터미널,"옷을 입고 있음, 온순함",위더스 동물보호센터,경기도 이천시청
16,완료(입양),[개] 푸들,암컷,0.0,갈색,2012,5,강원-속초-2020-00413,2020-12-02~2020-12-14,설악동 블루오션벨리,검은색줄무늬옷착용,속초시유기동물보호소,강원도 속초시청
17,완료(입양),[개] 푸들,수컷,,흰색,2019,,전남-나주-2020-00527,2020-72-002 ~2020-12-ㄱ14,나주시 이창동 724-6,순함,빚고을애견,전라남도 나주시청
18,완료(입양),[개] 푸들,암컷,,갈색,2017,5,경북-칠곡-2020-00313,2020-12-02 ~ 2020-12-09,석적읍남율리,수일전부터 아파트단지돌아다님 신고자분양요청,칠곡유기동물보호센터,경상북도 칠곡군청
19,완료(입양),[개] 푸들,수컷,1.0,갈색,2016,6,,2020-12-003 ~2020-12-14,미추홀구 숭의동 제물포역 앞 주인공원,"왼쪽 뒷다리 절음, 신고자 임보 중",인천광역시 수의사회,인천광역시 미추홀구청
20,완료(귀가),[개] 푸들,수컷,1.0,갈색,2015,3.7,경기-과천-2020-00129,2020-12-03 ~2020-12-14,과천시청당직실(과천역 5번줄구 주변 인계),갈색푸들.과천역 주변 발견.성격예민,수성동물병원,경기도 과천시청
21,종료(자연사),[개] 푸들,수컷,0.0,연갈색,2008,5,대구-동구-2020-00502,2020-12-04~2020-12-14,팔공산 대구 경비견 훈련소 앞,"교통사고 기립불가, 상태 나",대구유기동물보호센터,대구광역시 동구청
22,완료(입양),[개] 푸들,암컷,,흰색,2020,5,,2020-12004~2020-12-ㄱ14,미추홀구 문학동 주민센터 앞,"10달추정.겁이많음, 사람좋아함",인천광역시 수의사회,인천광역시 미추홀구청
23,완료(귀가),[개] 푸들,수컷,0.0,갈,2019,7,경기-김포-2020-00699,2020-72004~2020-12-14,통진읍 마송리 588 마송 제4호근린공원 일대,코검정. 꼬리 길게단미. 잘안김/사람에겐 관심없음/나가려함.,한국동물구조관리협회,경기도 김포시청
24,완료(귀가),[개] 푸들,수컷,1.0,연한갈색,2017,6,충남-홍성-2020-00709,2020-12004~2020-12-711,,회색조끼 입고있음,금일동물보호센터,충청남도 홍성군청
25,완료(귀가),[개] 푸들,암컷,0.0,갈색,2018,4.50,충남-부여-2020-00504,2020-12005~2020-12-ㄱ14,부여경찰서 인근,빨간 옷,남부여동물병원,충청남도 부여군청
26,완료(귀가),[개] 푸들,수컷,1.0,연갈색,2017,5.7,대구-수성-2020-00982,2020-12-04~2020-12-14,이마트 만촌점,사람을 좋아함,예스동물병원,대구광역시 수성구청
27,완료(입양),[개] 푸들,수컷,1.0,흰색,2018,3.1,경기-남양주-2020-01859,2020-72-04~2020-12-ㄱ74,도곡리,목줄없고 유기된지 오래되어 보이며 말랐슴,남양주동물보호협회,경기도 남양주시청
28,완료(귀가),[개] 푸들,수컷,0.0,갈색,2018,5.2,경기-파주-2020-00700,2020-12-04~2020-12-14,야당동 도시농부근처,순함. 털이많이 엉켜있음. 중성화안되어있음,파주24시동물병원,경기도 파주시청
29,완료(입양),[개] 푸들,수컷,0.0,갈색,2020,2.4,강원-속초-2020-00420,2020-12-004~2020-12-14,주공4차,"빨간색목줄,리드줄착용",속초시유기동물보호소,강원도 속초시청
30,완료(귀가),[개] 푸들,암컷,0.0,회색,2018,,전남-함평-2020-00274,2020-72004~2020-12-21,함평군 동함평 톨게이트 사무실,"푸들,회색,암,2세추정,4(9",학교동물임시보호센터,전라남도 함평군청
31,완료(입양),[개] 푸들,수컷,1.0,회,2017,5.1,경기-의정부-2020-00436',2020-12-05~2020-12-75,가능동산,코검정색.입가약간변색됨.사람좋아함.털상태때탐.,한국동물구조관리협회,경기도 의정부시청
32,완료(입양),[개] 푸들,수컷,1.0,흰,2016,4.7,경기-의정부-2020-00437,2020-12-005~2020-12-15,가능동산,푸들+말티즈흔종인듯.코갈색.진드기붙어옴.양전함.털상태양,한국동물구조관리협회,경기도 의정부시청
33,완료(입양),[개] 푸들,암컷,0.0,갈색,2016,4.40,서울-강남-2020-00241,2020-12007~2020-12-28,논현동 181-8,"연한 갈색털, 예민함, 치료를 요하는 상태로 동물병원에서 보",한국동물구조관리협회,서울특별시 강남구청
34,완료(귀가),[개] 푸들,암컷,0.0,갈,2019,3.9,경기-수원-2020-01026,2020-12-007~2020-12-17,지동 행정복지센터 인근,턱쪽 하얀털,수원시 동물보호센터,경기도 수원시청
35,완료(귀가),[개] 푸들,수컷,1.0,갈,2016,5,경기-안산-2020-01587',2020-12-005~2020-12-15,월피동 453-10 부근,분홍옷,한국야생동물보호협회,경기도 안산시청
36,완료(입양),[개] 푸들,암컷,0.0,"흑색, 갈색",2018,4.50,경기-여주-2020-00897,2020-12005~2020-12-15,먹곡동 주내로,온순함,위더스 동물보호센터,경기도 여주시청
37,종료(기증),[개] 푸들,수컷,0.0,갈색,2017,3.8,울산-중구-2020-00416,2020-12007~2020-12-17,중구 동동 외솔 최현배 생각터,순함/초록줄무늬옷착용,울산유기동물보호센터,울산광역시 중구청
38,완료(입양),[개] 푸들,수컷,1.0,백,2017,6.9,경기-수원-2020-01028,2020-12-07~2020-12-17,세류지구대 앞,털 관리 상태 안좋음,수원시 동물보호센터,경기도 수원시청
39,완료(입양),[개] 푸들,암컷,0.0,노랑,2018,6,경남-창녕-2020-00950,2020-12007~2020-12-17,창녕읍 종로,친숙함,창녕 유기동물보호소,경상남도 창녕군청
40,완료(입양),[개] 푸들,수컷,1.0,갈,2015,4.4,서울-서초-2020-00145,2020-12-08 ~2020-12-28,서울 서초구 동산로12길 3 (나나리펫하우스),"사람 잘 따르나 겁 많음, 건강상태 매우 양호, 치석 많음, 말티",서초동물사랑센터,서울특별시 서초구정
41,완료(입양),[개] 푸들,수컷,0.0,갈색,2020,3.6,경북-영주-2020-00363,2020-12-08 ~2020-12-18,영주휴게소(하행),"옴, 알러지성피부염",영주시 동물보호센터,경상북도 영주시청
42,완료(귀가),[개] 푸들,암컷,0.0,갈,2019,3,광주-서구-2020-00575,2020-12006 ~2020-12-16,서구 화정지구대,20-1712 아이돌,광주 동물보호소,광주광역시 서구청
43,완료(귀가),[개] 푸들,암컷,0.0,검정흰색,2017,5,전북-전주-2020-02129,2020-12-06 ~2020-12-15,효자동 『1사거리,분홍색 옷 착용,행복한동물병원,전라북도 전주시청
44,완료(귀가),[개] 푸들,수컷,0.0,검정,2017,,경북-문경-2020-00425,2020-12,시내버스 터미널,검정 어깨줄있고 순함,종합가축병원,경상북도 문경시정
45,완료(입양),[개] 푸들,수컷,1.0,흰색,2016,5,대구-달서-2020-00570,2020-12-,장기공원,미용,대구유기동물보호센터,대구광역시 달서구청
46,완료(귀가),[개] 푸들,암컷,,갈색,2008,5,서울-마포-2020-00333,2020-12007~2020-12-77,망원동,초록색/빨강티셔츠 입음,홍익동물병원,서울특별시 마포구청
47,완료(입양),[개] 푸들,암컷,0.0,갈,2012,4.8,서울-양천-2020-00313,2020-12-007~2020-12-17,신정동신정역부근도로변 (다음12-2),치석심하며미용되어있고온순하며잘따르나많이짓는편임,강현림동물병원,서울특별시 양천구청
48,완료(귀가),[개] 푸들,수컷,,황,2018,4,대전-유성-2020-00644,2020-12007~2020-1277,장대동 379 장대중 주변,양호,대전동물보호센터,대전광역시 유성구청
49,완료(입양),[개] 푸들,수컷,0.0,살구색,2019,4.0,경기-남양주-2020-01863,2020-12007~2020-1277,용정리,연초코색 옷착용.목줄착용.사람을 잘따름,남양주동물보호협회,경기도 남양주시청
50,종료(기증),[개] 푸들,수컷,0.0,갈색,2018,4.20,경기-광주-2020-01039,2020-12-007~2020-12-17,광주시 송정동 일대,"12-24, 칩없음, 노랑+하늘색 하네스착용, 온순함",광주1\0동물병원초월,경기도 광주시청
51,완료(귀가),[개] 푸들,암컷,0.0,갈색,2016,,강원-동해-2020-00251,2020-12-07~2020-12-17,동해시 묵호동 묵호수협 부근,상태양호,동해시유기동물보호소,강원도 동해시청
52,완료(귀가),[개] 푸들,암컷,0.0,흰색,2006,3.5,인천-부평-2020-01051,2020-12-08 ~2020-12-18,원적산 둘레길,복부 심한 종양및 괴사,늘푸른동물병원,인천광역시 부평구정
53,완료(입양),[개] 푸들,암컷,0.0,갈색,2018,2018,인천-계양-2020-00745,2020-12-008~2020-1278,계양구정 당직실,"입주변 짧게 미용됨,가슴에 흰색털 있슴",신영재동물병원,인천광역시 계양구청
54,완료(입양),[개] 푸들,수컷,0.0,흰색,2017,4.5,울산-울주-2020-01070,2020-12-,울주군 언양읍 남천로 부근,순함/옷착용/미용되어있음,울산유기동물보호센터,울산광역시 울주군청
55,종료(기증),[개] 푸들,암컷,0.0,초코색,2017,2.8,울산-울주-2020-01071,2020-12-,울주군 언양읍 남천로 부근,순함/허약함,울산유기동물보호센터,울산광역시 울주군청
56,완료(귀가),[개] 푸들,수컷,1.0,흰,2019,2019,경기-동두천-2020-00224,2020-12-,평화로2353 하이마트 앞 노상,양눈눈곱약간. 눈물자국. 코검정. 사람좋아함. 활발함. 찜낌거,한국동물구조관리협회,경기도 동두천시청
57,완료(입양),[개] 푸들,수컷,,갈색,2019,2,대전-서구-2020-00777,2020-12-,탄방동58-10,,대전동물보호센터,대전광역시 서구청
58,완료(입양),[개] 푸들,암컷,0.0,흰색,2015,8,경기-양평-2020-00549,2020-12-08 ~2020-12-18,서종면 중미산로,순하고 미용을 최근에 한 상태,양평군유기동물보호소,경기도 양평군청
59,완료(귀가),[개] 푸들,수컷,1.0,흰색,2020,,전남-무안-2020-00453,2020-12-,남악 제일풍경채 경비실(관리사무소),"잘마름, 중성화됨, 미용됨, 아파트 단지 내",유기동물보호소,전라남도 무안군청
60,종료(안락사),[개] 푸들,암컷,0.0,검정,2015,5.40,충남-부여-2020-00505,2020-12-09 ~2020-12-18,부여고등학교 인근,주민신고,남부여동물병원,충청남도 부여군청
61,완료(입양),[개] 푸들,수컷,1.0,연황색,2014,3,전남-목포-2020-01221,2020-12-09 ~2020-12-21,양을산산책로부근,"순하고 잘따름,검정배트맨조끼착용",목포시유기동물보호소,전라남도 목포시청
62,종료(자연사),[개] 푸들,수컷,0.0,갈색,2011,5.2,강원-원주-2020-01018,2020-12-21~2020-12-31,치악청소년수련원건너편,미용됨,원주유기동물보호센터,강원도 원주시청
63,종료(자연사),[개] 푸들,수컷,1.0,갈색,2015,6,부산-남구-2020-00413,2020-12-009 ~2020-12-21,경성대 부근,"털멍킴, 발작증상",누리동물병원,부산광역시 남구청
64,종료(자연사),[개] 푸들,암컷,0.0,갈색,2016,5.0,부산-연제-2020-00401,2020-12-09 ~2020-12-21,거제시장로 18-6,"불량(민감) 쇠약, 연제구 12204",청조동물병원,부산광역시 연제구청
65,완료(입양),[개] 푸들,수컷,0.0,갈색,2016,3.6,강원-속초-2020-00424,2020-12-09 ~2020-12-21,교동로53-2 부근,"하늘색옷착용,온순함",속초시유기동물보호소,강원도 속초시청
66,완료(귀가),[개] 푸들,수컷,0.0,검정,2019,30,인천-부평-2020-01061,2020-12-14~2020-12-24,부평구청 당직실,순하고 착함,늘푸른동물병원,인천광역시 부평구정
67,완료(입양),[개] 푸들,수컷,0.0,갈,2014,4,광주-북구-2020-01195,2020-72-70 ~2020-12-21,북구 각화동,20-1729 가지,광주 동물보호소,광주광역시 북구청
68,완료(입양),[개] 푸들,암컷,0.0,갈색,2018,3.2,경기-평택-2020-02891,2020-12-10 ~2020-12-21,유천동 485-9,털엉김심함,평택시유기동물보호소,경기도 평택시청
69,완료(입양),[개] 푸들,암컷,,흰색,2017,5,대구-달서-2020-00573,2020-12-71~2020-12-21,두류공원 산책로,미용,대구유기동물보호센터,대구광역시 달서구청
70,완료(귀가),[개] 푸들,수컷,0.0,갈색,2020,,충남-아산-2020-01257',2020-72-71 ~2020-12-21,아산원예농협 온궁지접 맞은편 아산종합사료 앞,1953호(관리) 1257호(공고) 5개월추정 온순함,아산시동물보호센터,충청남도 아산시청
71,완료(귀가),[개] 푸들,암컷,,황색,2017,,전남-목포-2020-01232,2020-12-11 ~2020-12-21,임성역부근,"분리불안증세,최근 젖펜모견, 순함",목포시유기동물보호소,전라남도 목포시청
72,종료(자연사),[개] 푸들,수컷,0.0,갈색,2014,3.0,부산-연제-2020-00403,2020-12-11 ~2020-12-21,월드컵대로 55 관리실,"불량(쇠약) 옷착용, 연제구 1-205",청조동물병원,부산광역시 연제구청
73,완료(입양),[개] 푸들,수컷,1.0,갈,2018,,서울-구로-2020-00146,2020-72-72~2020-12-22,대림역 밑 도림천 산택로,코검정. 겁많음. 으르럼. 입질. 음. 꼬리단미됨. 칩있음.,한국동물구조관리협회,서울특별시 구로구정
74,완료(입양),[개] 푸들,수컷,0.0,갈색,2020,,충남-아산-2020-01260,2020-72-72~2020-12-21,송악면 강당로 110,1955호(관리) 1260호(공고) 5개월추정 겁이 많음,아산시동물보호센터,충청남도 아산시청
75,완료(입양),[개] 푸들,수컷,0.0,검정,2017,3.5,울산-울주-2020-01080,2020-72-74~2020-12-24,울주군 서생면 진하해수욕장 캠핑장 근처,순함/옷착용/목테착용,울산유기동물보호센터,울산광역시 울주군청
76,완료(입양),[개] 푸들,암컷,,갈색,2017,,충남-홍성-2020-00722,2020-12-14~2020-12-21,롯데마트 교차로 금마방향노상,교통사고당함,금일동물보호센터,충청남도 홍성군청
77,종료(기증),[개] 푸들,수컷,0.0,흰색,2010,1.90,울산-남구-2020-00926,2020-72-72~2020-12-22,남구 삼호공원,"노령견, 약간힘없슴,치석많음.등뒤피부병",강남동물병원,울산광역시 남구청
78,종료(안락사),[개] 푸들,암컷,,검정색,2010,4,충남-당진-2020-00931,2020-72-72~2020-12-21,당진시 정미로 683-12',"누더기 상태로 발견, 약간 경계함",당진시동물보호소,충청남도 당진시정
79,완료(입양),[개] 푸들,암컷,,회색,2018,3.8,대구-달성-2020-01042,2020-12-73 ~2020-12-23,화원 초등학교 인근,등록칩 없음. 거리 생활을 오래한 듯함.,화원연합동물병원,대구광역시 달성군청
80,완료(귀가),[개] 푸들,,,,,,경기-동두천-2020-00228,2020-72-ㄱ74~2020-12-24,동두천로149 대방샤인힐 8단지 인근,양눈눈물자국. 얼굴만 미용. 사람따름. 온순함. 꼬리단미됨.,한국동물구조관리협회,경기도 동두천시청
81,완료(입양),[개] 푸들,암컷,0.0,갈색,2015,,충남-아산-2020-01262,2020-12-74~2020-12-23,둔포면 둔포리 97-9 원룸,1958호(관리) 1262호(공고) 온순함 기립불능,아산시동물보호센터,충청남도 아산시청
82,완료(귀가),[개] 푸들,수컷,1.0,연갈색+흰색,2012,5.3,경남-창원1-2020-00826,2020-72-14~2020-12-24,의창구 소답동 소답시장 부근,-12-1-15 흰색+연갈색. 짓음방지기 착용. 배에 탈장,창원유기동물보호소,경상남도 창원시 의창성산구청
83,완료(입양),[개] 푸들,수컷,0.0,갈색,2011,30,부산-북구-2020-00480,2020-12-73 ~2020-12-23,효열로224,북구1-155호,부산동물보호센터,부산광역시 북구청
84,완료(입양),[개] 푸들,수컷,0.0,갈,2012,6.8,서울-은평-2020-00249,2020-72-74~2020-12-24,불광동 487-2 인근,"사고견. 코검정, 털심하게뭉침. 양전함. 양눈백내장. 꼬리뼈부",한국동물구조관리협회,서울특별시 은평구정
85,완료(입양),[개] 푸들,암컷,0.0,갈색,2016,6.7,경기-평택-2020-02905,2020-12-14~2020-12-24,진위 한일@,"칩내장, 중성화",평택시유기동물보호소,경기도 평택시청
86,완료(입양),[개] 푸들,암컷,0.0,흰색,2012,2.7,경기-파주-2020-00721,2020-72-74~2020-12-24,문산 수억고등학교 주변,"진드기,전신피부염, 내장등록 되어있음",버디종합동물병원,경기도 파주시청
87,완료(입양),[개] 푸들,수컷,0.0,아이보리색,2019,4,경기-화성-2020-02155,2020-72-74~2020-12-23,우정읍 두레길 41,"사람에게 매우 순하고 양전한 편, 약간의 말티즈 믹스 추정.",남양유기견보호센터,경기도 화성시청
88,보호중,[개] 푸들,암컷,0.0,갈색,2018,5,강원-동해-2020-00270,2020-12-14~2020-12-24,동해시 부곡동 우석아파트,상태양호,동해시유기동물보호소,강원도 동해시청
89,완료(입양),[개] 푸들,수컷,0.0,갈색,2020,,전남-무안-2020-00454,2020-72-74~2020-12-24,망운면 탄도선착장,6개월 정도 추정,유기동물보호소,전라남도 무안군청
90,종료(안락사),[개] 푸들,수컷,1.0,연갈색,2016,,대구-달서-2020-00578,2020-12-15~2020-12-25,월성 보성 2차 앞,"예민함, 남색 하네스, 회색 패딩 착용",대구유기동물보호센터,대구광역시 달서구정
91,완료(귀가),[개] 푸들,암컷,,흰색,2017,5,부산-부산진-2020-00613,2020-12-15~2020-12-28,부산진구 범천로 12번길 8,블루 칼라 옷 착용,동물보호관리협회,부산광역시 부산진구청
92,완료(귀가),[개] 푸들,암컷,0.0,흰색,2020,2,대구-북구-2020-00457,2020-12-15~2020-12-25,침산동물병원,"얼굴, 발 미용, 밤색 옷 착용",대구유기동물보호센터,대구광역시 북구청
93,완료(귀가),[개] 푸들,암컷,,검정,2019,,경기-성남-2020-00949,2020-12-15~2020-12-28,제일시장,귀 갈색,펫토피아동물병원,경기도 성남시청
94,완료(귀가),[개] 푸들,수컷,0.0,검,2018,,서울-금천-2020-00173,2020-12-16~2020-12-28,독산로 154 시온산교회 인근,눈물자국 심함. 입주변털 변색. 암전함/사람따름. 꼬리단미안,한국동물구조관리협회,서울특별시 금천구청
95,종료(안락사),[개] 푸들,수컷,1.0,흰색,2014,3.4,강원-횡성-2020-00201,2020-12-16~2020-12-28,횡성읍 이안아파트 앞,검은 목줄착용 / 사람 좋아함,횡성유기동물보호센터,강원도 횡성군청
96,완료(입양),[개] 푸들,암컷,0.0,갈색,2010,5.84,인천-강화-2020-00778,2020-12-31~2021-01-11,민머루 해수욕장 부근,"유선종양, 치아결손",베스트동물병원,인천광역시 강화군청
97,완료(입양),[개] 푸들,수컷,0.0,갈색,2017,2.6,경기-성남-2020-00950,2020-12-16~2020-12-28,단대공원,"마름, 털엉킴 심함.",펫토피아동물병원,경기도 성남시청
98,완료(귀가),[개] 푸들,수컷,,갈색,2014,30,강원-춘천-2020-00582,2020-12-16 ~2020-12-28,효제초등학교,"갈색,백내장,집있음(ㄷㅁ0%8) [조회안됨]",춘천시 동물보호센터,강원도 춘천시청
99,완료(입양),[개] 푸들,수컷,0.0,갈색,2018,4.5,부산-서구-2020-00521,2020-12-17~2020-12-28,아미동주민센터,"미용,옷착용,서구1-215호",부산동물보호센터,부산광역시 서구청
100,완료(귀가),[개] 푸들,수컷,,검정,2014,,경남-김해-2020-01698,2020-12-17~2020-12-28,김해시 김해대로2505번길 48(삼정동,"1702,허약",유기동물및관리협회,경상남도 김해시청
101,완료(귀가),[개] 푸들,수컷,,갈색,2014,5.2,대구-수성-2020-00996,2020-12-77~2020-12-28,황금동 대우트럼프아파트 ㅁ동앞,귀여움,허동물병원,대구광역시 수성구청
102,완료(귀가),[개] 푸들,수컷,0.0,갈,2013,6,광주-북구-2020-01201,2020-72-77~2020-12-28,북구 북구청,20-1750 보리(코코),광주 동물보호소,광주광역시 북구청
103,완료(귀가),[개] 푸들,수컷,0.0,"검은색,흰색",2017,5.6,경기-용인-2020-00908,2020-12-17~2020-12-28,기흥구 신갈동 388-287,"검은색 죽은 믹스견(같은 옷, 갈색 목줄착용)과 함께 발견됨,",용인시 동물보호센터,
104,종료(안락사),[개] 푸들,암컷,0.0,흑회색,2013,4.50,경기-여주-2020-00914,2020-72-77~2020-12-28,홍문동 세종로,"단미, 시력이 없음, 경계심이 다소있음",위더스 동물보호센터,경기도 여주시청
105,완료(입양),[개] 푸들,수컷,0.0,갈색,2018,3,경북-성주-2020-00500,2020-12-17~2020-12-28,성주읍삼산3길73,까칠함,성주유기동물보호센터,경상북도 성주군정
106,완료(입양),[개] 푸들,수컷,0.0,연갈색+흰색,2019,3.7,경남-창원1-2020-00834,2020-12-17~2020-12-28,의창구 명서동 108-7번지 부근,-12-1-23 갈색+흰색. 턱,창원유기동물보호소,경상남도 창원시 의창성산구정
107,완료(귀가),[개] 푸들,수컷,0.0,갈,2016,6.2,서울-은평-2020-00253,2020-12-19 ~2020-12-29,신사동 287-11 인근,빨간하네스/연두색 자동리드줄. 코검정. 전함/사람좋아함.,한국동물구조관리협회,서울특별시 은평구정
108,완료(귀가),[개] 푸들,수컷,1.0,검정,2019,4.8,서울-마포-2020-00338,2020-12-18~2020-12-28,신촌로170,빨노파줄무늬니트착용/순함/귀여움,홍익동물병원,서울특별시 마포구청
109,완료(귀가),[개] 푸들,수컷,0.0,갈색,2018,3.54,대구-서구-2020-00664,2020-12-18~2020-12-28,달성초등학교(서구 고성로 127) 후문,온순,대구수의사회,대구광역시 서구청
110,완료(귀가),[개] 푸들,수컷,0.0,갈,2015,5,광주-북구-2020-01203,2020-12-18 ~2020-12-28,북구 풍향동,20-1753 바바,광주 동물보호소,광주광역시 북구청
111,종료(자연사),[개] 푸들,암컷,,갈색,2018,,경기-화성-2020-02193,2020-12-18 ~2020-12-28,정남면 관항길257번길 149,"앞다리와 몸에 외상이 있는 듯 보임, 경계가 조금 있음, 몸 이곳|",남양유기견보호센터,경기도 화성시청
112,완료(입양),[개] 푸들,암컷,0.0,갈색,2017,2.30,경기-광주-2020-01074,2020-12-18 ~2020-12-28,광주시 중대동 일대,"12-59, 집없음, 두마리 박스에 담겨 발견됨, 슬개골검사필요",광주1\0동물병원초월,경기도 광주시청
113,완료(입양),[개] 푸들,암컷,0.0,갈색,2016,2.50,경기-광주-2020-01075,2020-12-18~2020-12-28,광주시 중대동 일대,"12-60,칩없음, 두마리 함께 박스에 담겨 발견된, 몸집이 작고",광주7동물병원초월,경기도 광주시청
114,완료(입양),[개] 푸들,수컷,0.0,흰색,2018,5,충남-당진-2020-00954,2020-12-18~2020-12-28,당진시 우강면 오성골길,"열굴털 부분 염색, 사람을 잘 따름",당진시동물보호소,충청남도 당진시청
115,완료(귀가),[개] 푸들,수컷,1.0,검정색,2007,5.2,전북-전주-2020-02160,2020-12-18 ~2020-12-28,쑥고개로-혁신도시 사이,"양안백탁, 이마 상처",프렌즈동물병원,전라북도 전주시청
116,완료(입양),[개] 푸들,암컷,0.0,갈색,2020,2.8,경북-영주-2020-00375,2020-12-18 ~2020-12-28,영주역 맞은편 파크모텔,특이사항 없음,영주시 동물보호센터,경상북도 영주시청
117,완료(귀가),[개] 푸들,수컷,,밤색,2014,5,대전-동구-2020-00611,"2020-12-20~2020-12-30""",한밭 자이 아파트 인근,주인반환,대전동물보호센터,대전광역시 동구청
118,완료(입양),[개] 푸들,암컷,,황색,2017,4.0,대전-유성-2020-00651,2020-12-21~2020-12-31,교촌동 331-14 번지 (교촌 주유소 주변,양호,대전동물보호센터,대전광역시 유성구청
119,완료(귀가),[개] 푸들,수컷,0.0,갈색,2016,3.9,서울-관악-2020-00683,2020-12-19 ~2020-12-29,서울대입구역근처,"털이길고지저분함,치석,칩있음",러브펫종합동물병원,서울특별시 관악구정
120,완료(귀가),[개] 푸들,수컷,,갈색,2015,6.7,경기-성남-2020-00957,2020-12-19 ~2020-12-29,,"빨간색 스카프 착용, 편측 잠복고환.",펫토피아동물병원,경기도 성남시청
121,완료(귀가),[개] 푸들,수컷,0.0,갈색,2010,3.5,전남-여수-2020-00531,2020-12-19 ~ 2020-12-29,문수동 원앙아파트 인근,온순함 오른쪽 앞 송곳니 한개 잇음,유기동물보호소,전라남도 여수시청
122,종료(기증),[개] 푸들,수컷,1.0,흰,2014,6.5,경기-수원-2020-01054,2020-12-21~2020-12-31,호매실19단지,발견 당시 더러워 입소 직후 목욕.,수원시 동물보호센터,경기도 수원시청
123,완료(귀가),[개] 푸들,수컷,,흰색,2017,,부산-사하-2020-00747,2020-72-22 ~2021-01-04,사하구 원양로398번길 133,"흰색, 블루, 핫레드 옷 착용",유기동물및동물보호협,부산광역시 사하구청
124,보호중,[개] 푸들,수컷,1.0,흰색,2012,4.28,인천-강화-2020-00780,2020-12-31 ~2021-01-11,용흥궁 공원 내,"미용되어 있음, 치석 심함",베스트동물병원,인천광역시 강화군청
