,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
14,완료(귀가),[개] 푸들,수컷,0.0,흰색,2019,5.0,전남-여수-2021-00175,2021-04-02 ~2021-04-12,봉산동 여수정형외과 앞,온순함.,유기동물보호소,전라남도 여수시청
15,완료(귀가),[개] 푸들,수컷,0.0,검,2020,10,서울-금천-2021-00015,2021-04-03 ~2021-04-ㄱ13,독산동 885-7 인근,코검정. 오른송곳니 부러진듯. 겁많음/소심/사람악간 따르는,한국동물구조관리협회,서울특별시 금천구청
16,완료(입양),[개] 푸들,수컷,0.0,갈,2016,3.4,경기-김포-2021-00143,2021-04-03 ~2021-04-ㄱ13,양촌읍 금포로 1645-22 인근,코검정/콩살짝탈모. 몸 곳곳 털뭉침. 사람좋아함/매우 활발,한국동물구조관리협회,경기도 김포시청
17,완료(입양),[개] 푸들,수컷,1.0,화이트,2015,3,전북-군산-2021-00314,2021-04-005~2021-04-15,보호센터 부근에서 발견,마을주민이 구조하여 소형견사운동장에 놓고간영상 포착,군산유기동물보호센터,전라북도 군산시청
18,완료(입양),[개] 푸들,수컷,0.0,갈색,2019,4.50,울산-남구-2021-00100,2021-04-03 ~2021-04-ㄱ13,울산 남구청 인근,"매우 조용하고 순함 사람을 잘 따름, 왼쪽 앞다리 발목 쪽에 외",주동물병원,울산광역시 남구청
19,완료(입양),[개] 푸들,수컷,0.0,갈색,2019,6.7,경기-부천-2021-00178,2021-04-03 ~ 2021-04-13,범박지구대,"겁은 많으나 사람을 좋아함. 핑크 코, 미용한지 얼마 안되어보",24시아이동물메디컬,경기도 부천시청
20,완료(입양),[개] 푸들,수컷,0.0,검은색,2012,4,경남-합천-2021-00082,2021-04-03 ~2021-04-ㄱ13,합천읍 소재지,피부가 안좋고 전반적으로 쇠약,태민동물병원,경상남도 합천군청
21,완료(귀가),[개] 푸들,암컷,,갈색,2005,3.5,전남-목포-2021-00198,2021-04-04~2021-04-14,인스빌6@부근,"부분 흰색털보임,단지내 배회",목포시유기동물보호소,전라남도 목포시청
22,완료(입양),[개] 푸들,수컷,0.0,화이트,2019,5,경남-밀양-2021-00502,2021-0404~2021-04-ㄱ14,산외,캠핑장에서 구조,밀양시동물보호센터,경상남도 밀양시청
23,완료(귀가),[개] 푸들,암컷,,연갈색,2016,5,대구-북구-2021-00062,2021-,,미용,대구유기동물보호센터,대구광역시 북구청
24,완료(귀가),[개] 푸들,수컷,0.0,검정,2017,3.5,경남-창원3-2021-00080,2021-04-004~2021-04-15,여좌천로 124-6,"마른풀이 많이 묻어 있음, 중×, 칩×",진해유기동물보호소,창원시청 진해기술지원과
25,완료(입양),[개] 푸들,수컷,1.0,갈색,2018,6.0,경남-함안-2021-00099,2021-04(04~2021-04-ㄱ12,가야읍 한국전력 앞,"임시보호중 / 털관리가 전혀 안되어있음 , 온순함",함안군동물보호소,경상남도 함안군청
26,완료(귀가),[개] 푸들,암컷,0.0,갈색,2015,3.6,서울-관악-2021-00105,2021-04-05~2021-004-ㄱ74,당곡사거리,"순하고사람잘따름,치석,칩없음",러브펫종합동물병원,서울특별시 관악구정
27,완료(귀가),[개] 푸들,암컷,0.0,갈,2011,5,서울-양천-2021-00037,2021-04-005~2021-04-15,목동목동사거리도로변 (다음43),치석심하며미용되어있고온순하고잘따르며경계심없으나젖는,강현림동물병원,서울특별시 양천구정
28,완료(입양),[개] 푸들,암컷,0.0,갈색,2014,2.0,부산-연제-2021-00060,2021-04-005~2021-04-15,연수로 103 관리실,"쇠약, 연제구 1-27",청조동물병원,부산광역시 연제구정
29,완료(입양),[개] 푸들,수컷,0.0,검,2020,2,광주-광산-2021-00198,2021-04-005~2021-04-15,광산구 평동119,21-0416 짜장,광주 동물보호소,광주광역시 광산구청
30,완료(입양),[개] 푸들,수컷,0.0,살구색,2018,5.1,경기-남양주-2021-00403,2021-004-05~2021-04-ㄱ5,진건읍사무소,남색 목줄착용.온순함,남양주동물보호협회,경기도 남양주시청
31,완료(입양),[개] 푸들,암컷,0.0,흰색,2019,2.8,충북-제천-2021-00066,2021-04-005~2021-04-15,남산로50호 부근,온순함,제천시 동물보호센터,충청북도 제천시정
32,보호중,[개] 푸들,수컷,0.0,진갈색,2016,8,충남-아산-2021-00291,2021-04(05~2021-04-ㄱ14,외암로 1399번길 130-5,470호(관리) 291호(공고) 좌안 상태 안 좋음,아산시동물보호센터,충청남도 아산시청
33,보호중,[개] 푸들,수컷,0.0,갈,2018,3.7,전북-전주-2021-00400,2021-04-05~2021-04-ㄱ74,송천동 솔내동아아파트,집에서 미용 한 흔적,박영재동물병원,전라북도 전주시청
34,완료(귀가),[개] 푸들,수컷,0.0,갈색,2021,30,전남-순천-2021-00172,2021-04-005~2021-04-15,조례 못등길8-10 (창문개발),등록칩있었음.,순천시유기동물보호소,전라남도 순천시청
35,보호중,[개] 푸들,암컷,0.0,갈색,2013,4,경남-합천-2021-00085,2021-04-005~2021-04-15,합천읍,온순하고 동네를 배회 하여 구조,태민동물병원,경상남도 합천군청
36,완료(입양),[개] 푸들,암컷,,갈색,2016,3,,2021-04-006 ~2021-04-16,미추홀구 한나루로 417,칩있음,인천광역시 수의사회,인천광역시 미추홀구청
37,보호중,[개] 푸들,암컷,0.0,갈색,2015,7.0,인천-계양-2021-00124,2021-04-006~2021-0476,효성동 효성우체국앞,"얼굴털 짧음,푸들+코카 혼종",신영재동물병원,인천광역시 계양구청
38,종료(안락사),[개] 푸들,수컷,1.0,갈,2013,2013,경기-포천-2021-00265,2021-04-006 ~2021-04-ㄱ16,신읍동 397-14 이디야커피 인근,"치석심함, 경계/입질약간. 꼬리단미됨. 털때탐,",한국동물구조관리협회,경기도 포천시청
39,완료(귀가),[개] 푸들,암컷,,실버브라운,2018,4,충남-천안-2021-00252,2021-004-06~2021-04-ㄱ6,성거읍 모전리 세라잼 근방,"미용한지 얼마안됨, 순함",유실유기동물보호소,충청남도 천안시청
40,완료(입양),[개] 푸들,암컷,0.0,검정,2020,3.7,제주-제주-2021-01274,2021-04-006 ~2021-04-16,서귀포시 남원읍 체육관로333,(개체관리번호1219),제주 동물보호센터,제주특별자치도정
41,완료(입양),[개] 푸들,수컷,1.0,갈색,2013,4,대구-북구-2021-00063,2021-04-007~2021-04-17,경북 대학교 내,"미용,노랑색 목줄과 리드줄 착용",대구유기동물보호센터,대구광역시 북구청
42,완료(입양),[개] 푸들,수컷,1.0,갈,2020,7.2,경기-양주-2021-00155,2021-04-07~2021-04-19,광적면 광적로 405 인근,몸 곳곳털뭉침. 온순/양전함. 꼬리단미안됨.,한국동물구조관리협회,경기도 양주시청
43,완료(입양),[개] 푸들,암컷,0.0,갈색,2017,2.4,경남-창원1-2021-00160,2021-04-,의장구 용호동 남산교회 앞 신호등,<4-1-6 갈색. 내장칩동물등록,창원유기동물보호소,경상남도 창원시 의창성산구정
44,종료(자연사),[개] 푸들,암컷,0.0,갈색,2009,70,강원-양구-2021-00011,2021-04-12~2021-04-22,양구군 해안면 보건소,양쪽 눈 백내장,양구,강원도 양구군청
45,완료(입양),[개] 푸들,수컷,0.0,갈,2012,3.45,대구-달성-2021-00135,2021-04-006 ~2021-04-16,대구 달성군 논공읍 하리 들,아랫 앞니 3개 없음,포산동물병원,대구광역시 달성군청
46,완료(귀가),[개] 푸들,수컷,,황,2018,4,대전-대덕-2021-00080,2021-04006~2021-04ㄱ76,대전광역시 대덕구 법동 법동중학교 주변,,대전동물보호센터,대전광역시 대덕구청
47,완료(귀가),[개] 푸들,수컷,1.0,갈,2016,,경기-안산-2021-00273,2021-04-006~2021-047ㄱ76,와동행정복지센터에서 인수,겁많음. 경계심많음. 남색 줄무늬 옷.,한국야생동물보호협회,경기도 안산시청
48,보호중,[개] 푸들,수컷,0.0,갈색,2014,,충남-아산-2021-00294,2021-04-006 ~2021-04-15,영인면 상성길 124 생명수교회 앞,475호(관리) 294호(공고),아산시동물보호센터,충청남도 아산시청
49,보호중,[개] 푸들,수컷,1.0,갈색,2018,4,전북-전주-2021-00404,2021-04-006 ~2021-04-15,삼천지구대,약간 까칠함,프렌즈동물병원,전라북도 전주시청
50,종료(안락사),[개] 푸들,암컷,,갈,2011,3.2,서울-노원-2021-00042,2021-04-07~2021-04-19,중계로 6가길 9 폐가,양눈백내장.롯등탈모.전신털뭉침/피부질환.유선종양.살짝기,한국동물구조관리협회,서울특별시 노원구정
51,완료(입양),[개] 푸들,암컷,,검정색,2014,,충남-아산-2021-00297,2021-04,배방 농협하나로마트 건너편 리더스빌딩,478호(관리) 297호(공고) 파랑색 옷 착용,아산시동물보호센터,충청남도 아산시청
52,종료(기증),[개] 푸들,암컷,,갈,2015,2.5,경기-포천-2021-00276,2021-04-08 ~2021-04-19,이동면 화동로 2034 이동초등학교 인근,분홍목줄착용/분홍리드줄. 코갈색. 치석. 전신미용흔적. 사람,한국동물구조관리협회,경기도 포천시청
53,완료(입양),[개] 푸들,암컷,0.0,회색,2011,2.5,강원-원주-2021-00226,2021-04-74~2021-04-26,단계세븐일레븐,"미용, 많이 젖음",원주유기동물보호센터,강원도 원주시청
54,완료(입양),[개] 푸들,수컷,1.0,9106[,2019,2.94,서울-용산-2021-00040,2021-04-08 ~2021-04-19,이태원 역사공원 놀이터 근처,"배꼽 쪽에 조그마한 탈장같은 것 보임, 미용한 털, 다리 쪽 털",이태원동물병원,서울특별시 용산구청
55,보호중,[개] 푸들,암컷,0.0,갈색,2015,3.5,서울-강동-2021-00048,2021-04-08 ~2021-04-19,고덕로 23길 21,견주가 양로원입원으로 소유권 포기/ 왼쪽 백내장초기/ 치석,강동리본센터,서울특별시 강동구청
56,완료(입양),[개] 푸들,암컷,,갈색,2017,3.3,부산-기장-2021-00109,2021-04-08 ~2021-04-19,화전리 39-2 부근,"금색목걸이, 매우순함",누리동물병원,부산광역시 기장군청
57,완료(귀가),[개] 푸들,수컷,1.0,갈색,2021,3.8,경기-부천-2021-00185,2021-04-08 ~2021-04-ㄱ19,내동지구대,내장칩 되어있음(보호자 연락중),가야동물병원,경기도 부천시청
58,완료(입양),[개] 푸들,수컷,1.0,갈,2019,6.2,경기-부천-2021-00187,2021-04-08 ~2021-04-ㄱ18,범박휴먼시아 1단지 105동,"'강아지무료분양,데려가잘키우세요'적힌 쪽지와 함께 발견,순",24시아이동물메디컬,경기도 부천시청
59,완료(입양),[개] 푸들,수컷,1.0,검,2018,,서울-강서-2021-00028,2021-04009 ~2021-0479,,양윗송곳니끝 부러짐. 활발함. 꼬리단미됨. 털때탐.,한국동물구조관리협회,서울특별시 강서구청
60,종료(자연사),[개] 푸들,수컷,0.0,검은색,2019,4,서울-관악-2021-00112,2021-04-09 ~2021-04-ㄱ9,신림동92-320,"순하고사람잘따름,치아깨끗,칩없음",러브펫종합동물병원,서울특별시 관악구정
61,완료(입양),[개] 푸들,수컷,,검정색,2019,3.2,,2021-04-09 ~2021-04-19,미추홀구 인하로 299번길 21 욱일아파트,"노랑색 목줄착용, 기저귀 차고 있음, 오른쪽 앞다리 주사 맞은",인천광역시 수의사회,인천광역시 미추홀구청
62,완료(귀가),[개] 푸들,암컷,,검,2014,4.30,서울-도봉-2021-00044,2021-04-72~2021-04-19,방학로 180 방학2동어린이집 인근,"치석심함, 활발/사람따름. 꼬리단미됨. 털상태 양호.",한국동물구조관리협회,서울특별시 도봉구청
63,보호중,[개] 푸들,암컷,0.0,갈색,2013,4,전남-나주-2021-00204,2021-04-72~2021-04-22,노안면 월정길40,앞니가 빠짐.,빛고을애견,전라남도 나주시정
64,보호중,[개] 푸들,암컷,0.0,흰색,2014,4,전남-나주-2021-00205,2021-04-72~2021-04-22,빚가람동 5단지,털이 관리가 잘 안된 것으로 보아 길거리 생활을 오래해 보임.,빚고을애견,전라남도 나주시청
65,완료(귀가),[개] 푸들,암컷,0.0,흰색,2017,3.5,강원-원주-2021-00231,2021-04-74~2021-04-26,무실동,귀 단발,원주유기동물보호센터,강원도 원주시청
66,완료(입양),[개] 푸들,암컷,,백,2015,3,경기-시흥-2021-00221,2021-04-09 ~2021-04-21,정왕동1500-14 부근,순함. 몸 전체 털미용.,한국야생동물보호협회,경기도 시흥시청
67,완료(귀가),[개] 푸들,암컷,,갈색,2015,2.6,경기-용인-2021-00257',2021-004-09 ~2021-04-ㄱ19,수지구 죽전동 내대지마을,양전하고 순한 아이,용인시 동물보호센터,경기도 용인시청
68,완료(입양),[개] 푸들,암컷,,갈색,2015,3.5,충북-청주-2021-00305,2021-004-09 ~2021-04-19,모충동 아이엠재활병원,"흰색 속눈썸, 몸 중간중간 흰털이 있음. 짐이 좀 있고 순한 아",반려동물보호센터,충청북도 청주시청
69,완료(귀가),[개] 푸들,암컷,0.0,갈색,2019,5,전북-전주-2021-00422,2021-04-09 ~2021-04-19,아중대우1차아파트,쇄사슬 목줄착용,행복한동물병원,전라북도 전주시청
70,완료(입양),[개] 푸들,수컷,,검은색,2019,4,인천-미추홀-2021-00113,2021-04-12~2021-04-22,미추홀구 용현동 용오파출소,"빨간색 가슴 끈, 줄, 핑크색 옷",인천광역시 수의사회,인천광역시 미추홀구청
71,완료(입양),[개] 푸들,수컷,0.0,갈색,2015,7.0,인천-계양-2021-00126,2021-04-ㄱ72 ~2021-04-22,임학동 음식골목,"꼬리 단미안되어있슴,많이 음",신영재동물병원,인천광역시 계양구청
72,완료(귀가),[개] 푸들,암컷,0.0,황,2019,4.00,대전-중구-2021-00067',2021-04-12 ~2021-04-22,문화동 하밭도서관 주변,",",대전동물보호센터,대전광역시 중구청
73,완료(귀가),[개] 푸들,암컷,0.0,흰색,2013,4.9,전북-전주-2021-00426,2021-04-10 ~2021-04-19,태평동 6뷰,코가 분홍색,늘푸른동물병원,전라북도 전주시청
74,완료(귀가),[개] 푸들,수컷,1.0,갈색,2013,6,경남-창원2-2021-00098,2021-04-71 ~2021-04-22,봉암동 00편의점 (봉암대로점),칩0 (이름,마산유기동물보호소,경상남도 창원시 마산합포회원구청
75,완료(입양),[개] 푸들,암컷,,흰,2020,3.1,서울-송파-2021-00048,2021-04-12 ~2021-04-22,가락동 탄천교 인근,눈물자국. 코검정. 사람따름/암전함/온순. 꼬리단미안됨.,한국동물구조관리협회,서울특별시 송파구청
76,완료(입양),[개] 푸들,수컷,0.0,갈,2020,3.2,경기-의정부-2021-00082,2021-04-12 ~2021-04-22,장암동 17-32 장암주공7단지아파트 인근,남색하네스/검+흰 체크무늬옷. 전신미용흔적. 사람따름/양전/|,한국동물구조관리협회,경기도 의정부시청
77,완료(입양),[개] 푸들,수컷,,갈색,2019,5,충북-보은-2021-00037',2021-04-72~2021-04-22,충청북도 보은군 속리산면 상판리,빨간 목줄,최상오동물병원,충청북도 보은군청
78,완료(입양),[개] 푸들,수컷,1.0,갈색,2020,4.00,인천-강화-2021-00139,2021-04-74~2021-04-26,외포리 러브독 애견카페,중성화 됨,베스트동물병원,인천광역시 강화군청
79,완료(귀가),[개] 푸들,수컷,0.0,갈색,2019,6.2,경기-남양주-2021-00415,2021-04-11 ~2021-04-21,진접파출소,목줄없고 경계함,남양주동물보호협회,경기도 남양주시청
80,완료(귀가),[개] 푸들,수컷,1.0,갈,2018,5.2,경기-안산-2021-00297,2021-04-72~2021-04-22,월피동447 부근,순함. 얼굴 털 미용. 보라색 하네스. 보라색 끈. 칩있음. 이름 또,한국야생동물보호협회,경기도 안산시청
81,완료(귀가),[개] 푸들,수컷,0.0,갈색,2019,4.8,경기-남양주-2021-00416,2021-04-72~2021-04-22,금곡리1093,목줄없고 온순함,남양주동물보호협회,경기도 남양주시청
82,완료(귀가),[개] 푸들,암컷,,검정푸들,2017,3,강원-춘천-2021-00158,2021-04-12~2021-04-22,충열로6,"온순, 칩있음",춘천시 동물보호센터,강원도 춘천시청
83,완료(귀가),[개] 푸들,수컷,1.0,갈색,2020,5.00,충남-보령-2021-00112,2021-04-12~2021-04-22,신흑동해수욕장 부근,중성화 되었있음,보령시임시동물보호소,충청남도 보령시청
84,완료(귀가),[개] 푸들,수컷,0.0,갈색,2016,5,충남-아산-2021-00310,2021-04-72~2021-04-21,번영로 206번길 32라이프타운아파트앞 도로,500호(관리) 310호(공고) 빨간 방울목줄 착용,아산시동물보호센터,충청남도 아산시청
85,완료(입양),[개] 푸들,암컷,,갈색,2018,4.5,부산-수영-2021-00044,2021-04-73 ~2021-04-23,광서로10번길 37,"미용되있음, 갈색",누리동물병원,부산광역시 수영구청
86,완료(귀가),[개] 푸들,수컷,0.0,검정,2015,7.6,경기-고양-2021-00342,2021-04-73 ~2021-04-23,화정동136-37 부근,미용되어있음,고양시동물보호센터,경기도 고양시청
87,완료(귀가),[개] 푸들,수컷,1.0,살구색,2011,4.2,경기-남양주-2021-00422,2021-,진건오남로 600,목줄없고 경계함,남양주동물보호협회,경기도 남양주시청
88,완료(입양),[개] 푸들,암컷,0.0,갈색,2019,,전북-익산-2021-00415,2021-04-13 ~ 2021-04-23,익산시서동로16길,양쪽귀에피부병이약간있으며 많이말라있고순한편임,익산유기동물보호소,전라북도 익산시청
89,완료(귀가),[개] 푸들,수컷,0.0,갈색,2016,9,제주-제주-2021-01399,2021-04-73 ~2021-04-23,제주시 삼양이동 삼양해수욕장,"(개체관리번호1346)파란목줄, 내장칩, 임시보호",제주 동물보호센터,제주특별자치도청
90,완료(입양),[개] 푸들,암컷,0.0,갈색,2014,4.6,경기-안성-2021-00271,2021-04-76 ~2021-04-26,서동대로 7235,얄은 모질,이성준동물병원,경기도 안성시청
91,보호중,[개] 푸들,수컷,1.0,갈,2014,4.9,서울-강동-2021-00055,2021-04-73 ~2021-04-23,열린동물병원,"치석많음, 슬개골탈구 오른쪽2단계/왼쪽 3단계, 귀지저분함",강동리본센터,서울특별시 강동구정
92,보호중,[개] 푸들,수컷,0.0,갈색,2013,2.5,부산-강서-2021-00142,2021-04-13 ~ 2021-04-23,녹산산단 306,"미용흔적,활발한 성격 가만있지를 못함,초코색코,사진이 못나",부산동물보호센터,부산광역시 강서구청
93,완료(귀가),[개] 푸들,수컷,1.0,갈색,2008,3.0,부산-연제-2021-00067,2021-04-73 ~2021-04-23,황령산로 615,"노령견(복대착용), 연제구 1-31",청조동물병원,부산광역시 연제구청
94,완료(귀가),[개] 푸들,암컷,0.0,검정,2021,3.3,전북-전주-2021-00438,2021-04-13 ~2021-04-22,정언신로 181 주변,온순함,행복한동물병원,전라북도 전주시청
95,완료(귀가),[개] 푸들,수컷,,은회색,2019,3,부산-사하-2021-00142,2021-04-15~2021-04-26,하단동물병원,민원인이 임시보호하여 동물병원에 인계함(4/14 주인에게 반,,부산광역시 사하구청
96,완료(입양),[개] 푸들,암컷,0.0,흰색,2017,3.2,서울-관악-2021-00126,2021-04-74~2021-04-26,봉천동715-19,"순하고사람잘따름,눈물자국,칩없음",러브펫종합동물병원,서울특별시 관악구정
97,완료(입양),[개] 푸들,수컷,1.0,갈색,2019,4,강원-동해-2021-00064,2021-04-74~2021-04-26,동해시 봉오동 봉오동길 34,상태양호,동해시유기동물보호소,강원도 동해시청
98,완료(입양),[개] 푸들,수컷,1.0,갈색,2018,5,경북-영천-2021-00059,2021-04-14~2021-04-26,문외동 국민건강보험공단 인근,순함. 미용되어 있음.,영천유기동물보호센터,경상북도 영천시청
99,완료(귀가),[개] 푸들,수컷,0.0,고동색,2019,4,경남-남해-2021-00106,2021-04-14~2021-04-26,경상남도 남해군 남해읍 홈마트,순함,남해군유기동물보호소,경상남도 남해군청
100,완료(귀가),[개] 푸들,암컷,,백,2018,,대전-대덕-2021-00085,2021-04-15~2021-04-26,대전광역시 대덕구 석봉동 엑슬루타워관리사무소 주변,,대전동물보호센터,대전광역시 대덕구청
101,완료(귀가),[개] 푸들,수컷,,갈색,2019,,경북-김천-2021-00095,2021-04-15~2021-04-26,케이에스산업 위쪽 야산,"경계하며 공격적, 털이심하게 엉킨상태",김천시 동물보호센터,경상북도 김천시청
102,완료(입양),[개] 푸들,수컷,0.0,흰색,2018,5,전남-나주-2021-00211,2021-04-22 ~2021-05-03,나주시 새터길92,관리가 잘 되어있고 주인이 있어보임.,빚고을애견,전라남도 나주시청
103,완료(귀가),[개] 푸들,암컷,,검정,2019,4.5,경기-부천-2021-00202,2021-04-15~2021-04-25,상동법원근처,순하고 애교많음,24시아이동물메디컬,경기도 부천시청
104,완료(입양),[개] 푸들,수컷,0.0,갈색,2018,,전남-장성-2021-00153,2021-04-15~2021-04-26,서삼면 모암리,견주할아버지가 사망하여 보호소 입소. 세아이중 1. 생전에 아,장성군동물보호센터,전라남도 장성군청
105,완료(입양),[개] 푸들,수컷,,갈색,2020,5,경남-함안-2021-00109,2021-04-15~2021-04-26,경남 함안군 칠원읍 윤의원 앞,"빨강,보라,노란색 섞인 목걸이 착용",함안군동물보호소,경상남도 함안군청
106,보호중,[개] 푸들,암컷,,갈색,2016,7,충남-아산-2021-00317,2021-04-77~2021-04-26,배방읍 중리 401-1 설화산 펜션,548호(관리) 317호(공고) 22,아산시동물보호센터,충청남도 아산시청
107,완료(입양),[개] 푸들,암컷,0.0,갈색,2015,4.0,인천-계양-2021-00133,2021-04-19 ~2021-04-29,임학동 개이쁘게 애견센타,귀털 길게 미용됨,신영재동물병원,인천광역시 계양구정
108,완료(입양),[개] 푸들,암컷,0.0,실버,2017,7.3,서울-관악-2021-00130,2021-04-16~2021-04-26,호암로24길65,"순하고사람잘따름,털이지저분함,집없음",러브펫종합동물병원,서울특별시 관악구정
109,완료(입양),[개] 푸들,수컷,1.0,질은갈색,2015,6.8,인천-부평-2021-00176,2021-04-76 ~2021-04-26,역전파출소,"사람을 잘 따르나,많이 조 불안해함,목줄 리드줄 없음.",조재진동물병원,인천광역시 부평구정
110,완료(입양),[개] 푸들,암컷,,크림색,2017,4.34,울산-동구-2021-00073,2021-04-76~2021-04-26,방어동 로하스해비치인근,뒷다리에 작은상처,일산동물의료센터,울산광역시 동구청
111,완료(입양),[개] 푸들,수컷,0.0,갈색,2018,3.3,경기-평택-2021-00726,2021-04-16 ~2021-04-26,서정리 초등학교,온순함,평택시유기동물보호소,경기도 평택시청
112,완료(귀가),[개] 푸들,수컷,0.0,갈색,2020,5.7,경북-영주-2021-00081,2021-04-17~2021-04-27,영주시 가흥동 현대아파트 부근,특이사항 없음,영주시 동물보호센터,경상북도 영주시청
113,완료(귀가),[개] 푸들,수컷,,흰색,2014,,부산-사상-2021-00071,2021-004-19 ~2021-04-29,주례3동 주민센터부근,흰색88070;경계함,유기동물및동물보호협,부산광역시 사상구정
114,보호중,[개] 푸들,수컷,0.0,갈색,2015,6.5,제주-제주-2021-01451,2021-04-19 ~2021-04-29,서귀포시 법환동 대신파출소,"(개체관리번호1389)옷착용, 미용",제주 동물보호센터,제주특별자치도청
115,완료(귀가),[개] 푸들,암컷,0.0,검정색,2011,5.5,울산-동구-2021-00082,2021-04-20 ~2021-04-30,봉수로 27-53,핑크색 못 입음/초록색목테착용/백내장 의심,울산유기동물보호센터,울산광역시 동구청
116,완료(귀가),[개] 푸들,수컷,1.0,갈색,2014,5.22,울산-중구-2021-00061,2021-04-77~2021-04-27,태화동,녹색목걸이착용 피부치아상태불량,산타클라라동물병원,울산광역시 중구청
117,완료(귀가),[개] 푸들,수컷,,갈색,2019,6.5,경기-부천-2021-00208,2021-04-17~2021-04-27,고강동 311-23,"사나움,치석약간,털엉킴심함,귀안좋음(외이염의심)",24시아이동물메디컬,경기도 부천시청
118,완료(귀가),[개] 푸들,암컷,0.0,검정,2014,17,경기-평택-2021-00736,2021-04-77~2021-04-27,장등2길30-3,사람을 잘 따름,평택시유기동물보호소,경기도 평택시청
119,완료(귀가),[개] 푸들,암컷,,백,2019,2.5,경북-포항-2021-00461,2021-04-77~2021-04-27,경상북도 포항시 북구 용흥로 354 쌍용아파트,"말티푸느낌,미용되어있음(귀털,꼬리털길게남겨져있음),칩없",영일동물플러스,경상북도 포항시청
120,완료(귀가),[개] 푸들,수컷,1.0,검정색,2016,5.59,부산-해운대-2021-00109,2021-04-19 ~ 2021-04-29,해운대 로데오거리 인근,"노란색목티셔츠, 위쪽 앞니,왼쪽 송곳니 없음, 검정색",누리동물병원,부산광역시 해운대구청
121,종료(안락사),[개] 푸들,수컷,1.0,갈색,2018,4,대구-달서-2021-00098,2021-04-19 ~2021-04-29,송현 지구대,미용,대구유기동물보호센터,대구광역시 달서구청
122,완료(귀가),[개] 푸들,수컷,,갈색,2016,6.4,경기-고양-2021-00355,2021-04-19 ~2021-04-29,,없음,고양시동물보호센터,경기도 고양시청
