,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
53,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2018,2.3,강원-원주-2021-00222,2021-04-006 ~2021-04-ㄱ16,연희반점앞,"미용됨, 코색상 연함",원주유기동물보호센터,강원도 원주시청
54,완료(입양),[개] 말티즈,수컷,0.0,흰색,2021,4,충남-천안-2021-00255,2021-04-,두정역 효성해링턴아파트 근처,"신고자가 옷 사서 입힘, 순함",유실유기동물보호소,충청남도 천안시청
55,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019,30,전남-나주-2021-00191,2021-04-,빚가람동 부영1단지,관리가 잘 되어있는 것으로 보아 견주가 있어보임.,빚고을애견,전라남도 나주시청
56,보호중,[개] 말티즈,수컷,0.0,흰색,2018,5,경남-거제-2021-00291,2021-04-(07~2021-04-19,장승포 혜성고 뒷편,피똥쌈,거제시유기동물보호소,경상남도 거제시청
57,보호중,[개] 말티즈,수컷,,백색,2018,5,대전-동구-2021-00116,2021-04-08 ~2021-04-19,소제동 일등 주유소 인근,,대전동물보호센터,대전광역시 동구청
58,완료(귀가),[개] 말티즈,암컷,1.0,하양,2016,3.84,경기-안성-2021-00261,2021-,금산주공아파트,없음,이성준동물병원,경기도 안성시청
59,완료(입양),[개] 말티즈,수컷,1.0,흰,2015,3.7,서울-양천-2021-00039,2021-04-006 ~2021-04-ㄱ16,신정동양천구청상황실 (다음4-5),치석있으며미용되어있고피부질환있으며온순하고잘따르나,강현림동물병원,서울특별시 양천구정
60,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2018,4.7,경기-부천-2021-00180,2021-04-006 ~2021-04-16,덕유마을,내장칩있음(보호자연락중),가나동물병원,경기도 부천시청
61,완료(귀가),[개] 말티즈,암컷,,백,2017,2.6,경기-시흥-2021-00211,2021-04-06~2021-04ㄱ79,신천파출소에서 인수,빨간옷에 곰돌이그림. 순함.,한국야생동물보호협회,경기도 시흥시청
62,종료(자연사),[개] 말티즈,수컷,,흰색,2019,,경기-화성-2021-00444,2021-04-006 ~2021-04-15,정남면 동남훼미리 아파트,성격있다.,남양유기견보호센터,경기도 화성시청
63,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2009,4.4,강원-속초-2021-00057,2021-04-006 ~2021-04-16,청호동 방파제,10년이상노령견,속초시유기동물보호소,강원도 속초시청
64,완료(입양),[개] 말티즈,수컷,0.0,흰색,2021,1.5,충북-청주-2021-00293,2021-04-(06 ~2021-04-ㄱ16,용암동14111층 계단,눈물작구이 있고 털이 조금 지저분한 상태로 입소,반려동물보호센터,충청북도 청주시청
65,완료(귀가),[개] 말티즈,수컷,1.0,흰,2011,3.9,서울-영등포-2021-00029,2021-04-,문래동 6가 사거리 일대,고령.왼쪽위송곳니/앞니없음.아래앞니흔들거림/치석/구강질,한국동물구조관리협회,서울특별시 영등포구청
66,완료(입양),[개] 말티즈,암컷,,백,2018,3,대전-대덕-2021-00081,2021-0407~2021-047ㄱ79,대전광역시 대덕구 대덕대로 1284번길 279주변,,대전동물보호센터,대전광역시 대덕구정
67,완료(입양),[개] 말티즈,암컷,0.0,흰색,2011,4,부산-북구-2021-00070,2021-04-07~2021-04-19,시랑로64 (구포3동),"10년이상 노견,치석많음,털엉킴심함,옷,목줄착용,북구1-43호",부산동물보호센터,부산광역시 북구청
68,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2017,4.5,전북-전주-2021-00412,2021-04-007~2021-04-16,대1길 52-5,털이 길고 관리않됨,프렌즈동물병원,전라북도 전주시청
69,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2019,5.00,경북-울진-2021-00126,2021-04-07~2021-04-14,죽변면 후정리 윤준아파트 앞,온순하고 사람 잘 따름,울진군동물보호센터,경상북도 울진군청
70,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2015,2.5,대구-동구-2021-00064,2021-04-08 ~2021-04-18,신천동 삼성연합병원 3층,"남색 옷 착용, 내장칩 등록견",대구유기동물보호센터,대구광역시 동구청
71,완료(귀가),[개] 말티즈,수컷,,백색,2018,,대전-서구-2021-00115,2021-004-08 ~2021-04ㄱ79,갈마동 707 인근,,대전동물보호센터,대전광역시 서구청
72,완료(입양),[개] 말티즈,수컷,1.0,백,2018,4.00,대전-유성-2021-00083,2021-04-08 ~2021-04-19,신동 63-15 주택공사장 주변,신고자입양신청,대전동물보호센터,대전광역시 유성구정
73,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2011,2.5,충남-천안-2021-00257,2021-04-08 ~2021-04-19,봉명동 성원여관 주위,피부 안좋음,유실유기동물보호소,충청남도 천안시청
74,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2016,3.5,제주-제주-2021-01332,2021-04-08 ~2021-04-19,서귀포시 성산읍 신양로122번길23,(개체관리번호1277)심장사상충,제주 동물보호센터,제주특별자치도청
75,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2014,4.7,서울-강동-2021-00049,2021-04-08 ~2021-04-19,천호 우성아파트 3동 앞,오른쪽앞발발바닥발톱으로인한 통증/치석심함이빨부러져있,강동리본센터,서울특별시 강동구청
76,완료(입양),[개] 말티즈,수컷,0.0,흰,2016,3,광주-서구-2021-00114,2021-04-08 ~2021-04-19,서구 광천동,21-0425럭스,광주 동물보호소,광주광역시 서구청
77,완료(귀가),[개] 말티즈,암컷,,백,2018,2.4,경기-시흥-2021-00218,2021-04-08 ~2021-04-20,시화파출소에서 인수,순함.,한국야생동물보호협회,경기도 시흥시청
78,종료(안락사),[개] 말티즈,수컷,0.0,흰색,2013,4,강원-정선-2021-00070,2021-04-08 ~2021-04-15,정선읍 와평1길 53 도로건설 현장 사무실,"뒷다리 부상 심함 , 백내장 등 건강상태 안좋음",정선가축병원,강원도 정선군정
79,종료(자연사),[개] 말티즈,암컷,0.0,"크림색, 흰색",2020,2,경북-경산-2021-00179,2021-04-08 ~2021-04-19,진량 북리,"대로변 농원 앞에서 배회하여 구조, 눈물자국이 많음",경산시유기동물보호소,경상북도 경산시청
80,종료(자연사),[개] 말티즈,암컷,0.0,흰색,2020,4,경남-거제-2021-00296,2021-04-008 ~2021-04-19,연초면 대성루하우스102동 앞,"순함,입양전제임시보호중",거제시유기동물보호소,경상남도 거제시청
81,완료(입양),[개] 말티즈,수컷,0.0,흰,2019,5.1,서울-구로-2021-00032,2021-04-09 ~2021-04-19,구로동 237-10 삼화인쇄 앞,"전신미용흔적. 귀끝털 길게 남김. 온순함/양전함, 꼬리단미안",한국동물구조관리협회,서울특별시 구로구청
82,완료(귀가),[개] 말티즈,수컷,1.0,힌색,2018,4.8,강원-강릉-2021-00147',2021-04-09 ~ 2021-04-19,옥천동 도그라운드애견카페,전체미용 꼬리부분상처 있음,강릉시동물사랑센터,강원도 강릉시청
83,완료(입양),[개] 말티즈,수컷,0.0,흰색,2015,30,충남-천안-2021-00263,2021-04-09 ~2021-04-19,동남구 쌍용동,"정말 많이 야윙, 앉아/손 훈련됨",유실유기동물보호소,충청남도 천안시청
84,완료(입양),[개] 말티즈,암컷,0.0,흰색,2014,3.3,충남-천안-2021-00264,2021-04-09 ~2021-04-19,동남구 풍세면,"보라색으로 귀,꼬리털 부분염색 되어있음",유실유기동물보호소,충청남도 천안시청
85,완료(입양),[개] 말티즈,수컷,0.0,흰색,2020,10,충남-아산-2021-00302,2021-04-09 ~2021-04-19,신창면 행목리 3-9 공장,488호(관리) 302호(공고) 빨간 하네스 착용,아산시동물보호센터,충청남도 아산시청
86,보호중,[개] 말티즈,암컷,,흰,2014,2.7,서울-강동-2021-00051,2021-04-09 ~ 2021-04-19,천호동 한강공원,"발견당시하네스착용, 치석심함, 발톱김, 눈곱 뭉침",강동리본센터,서울특별시 강동구청
87,완료(입양),[개] 말티즈,수컷,0.0,흰,2021,3.60,경기-수원-2021-00174,2021-04-09 ~2021-04-19,팔달구 매산로46번길48,173과 함께 발견,수원시 동물보호센터,경기도 수원시청
88,완료(귀가),[개] 말티즈,수컷,0.0,백색,2018,3.94,경기-성남-2021-00174,2021-004-09 ~2021-04-ㄱ9,한솔마을,칩 있어서 주인연락됨.,펫토피아동물병원,경기도 성남시청
89,완료(입양),[개] 말티즈,수컷,0.0,흰색,2014,2.8,경기-평택-2021-00691,2021-04-09 ~ 2021-04-19,중앙2로,"심장병, 피부병살짝있음",평택시유기동물보호소,경기도 평택시청
90,완료(입양),[개] 말티즈,수컷,0.0,백,2020,5.6,경기-시흥-2021-00222,2021-04-09 ~2021-04-21,정왕동1500-14 부근,순함. 잠복고환 추정.,한국야생동물보호협회,경기도 시흥시청
91,완료(귀가),[개] 말티즈,수컷,0.0,화이트,2018,2.5,전북-군산-2021-00342,2021-04-09 ~2021-04-19,군산시 동리2길 3,신고자분께서 동물병원가셔서 등록칩 확인하였으나 등록칩은,군산유기동물보호센터,전라북도 군산시청
92,완료(귀가),[개] 말티즈,암컷,0.0,흰색+연갈색,2013,4,경남-창원2-2021-00094,2021-04-09 ~ 2021-04-19,석전동5길 50 (0!편의점) 앞 다리 끝,"약간 경계함, 말은 잘 들음, 꼬리 일자로 미용, 귀+등 연갈, 말",마산유기동물보호소,경상남도 창원시 마산합포회원구청
93,완료(입양),[개] 말티즈,수컷,0.0,흰색,2016,3.1,강원-강릉-2021-00151,2021-04-10 ~2021-04-20,내곡동 기산아파트 앞,목줄없이발견 온순함,강릉시동물사랑센터,강원도 강릉시청
94,완료(귀가),[개] 말티즈,암컷,,흰색,2021,,,2021-04-72~2021-04-22,미추홀구 수봉남로 12번길 69 수봉그린빌라,"5개월 추정, 미용 안되어 있음",인천광역시 수의사회,인천광역시 미추홀구청
95,완료(귀가),[개] 말티즈,암컷,,흰색,2020,3.5,인천-남동-2021-00122,2021-04-72~2021-04-22,남동구 구월말로 23번길5,꼬리 미용되어 있음,인천수의사회,인천광역시 남동구청
96,완료(귀가),[개] 말티즈,암컷,,흰,2015,3,광주-북구-2021-00187',2021-04-10 ~2021-04-20,북구 중흥동,21-0397 마리,광주 동물보호소,광주광역시 북구청
97,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019,2.6,전북-전주-2021-00429,2021-04-10 ~2021-04-19,평화동 구이로 2033,털이엉켜있음,동부동물병원,전라북도 전주시청
98,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2018,3,경남-창원3-2021-00084,2021-04-11 ~2021-04-22,덕산파출소 근처,내장칩등록 (애견이름,진해유기동물보호소,창원시청 진해기술지원과
99,완료(귀가),[개] 말티즈,암컷,,흰,2017,2.8,서울-송파-2021-00047,2021-04-72~2021-04-22,강동대로 61-15 우리두리어린이집 인근,눈물자국. 코갈색. 사람따름/음/낌찜탬/온순함/핵탬. 양,한국동물구조관리협회,서울특별시 송파구정
100,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2021,4.7,경북-영주-2021-00073,2021-04-12~2021-04-22,영주시 꽃동산 로타리 부근,특이사항 없음,영주시 동물보호센터,경상북도 영주시청
101,보호중,[개] 말티즈,,,,,,경남-거제-2021-00298,2021-04-72~2021-04-22,일운면 동성그린아파트,털많이엉킴.경계심함,거제시유기동물보호소,경상남도 거제시청
102,보호중,[개] 말티즈,,,,,,충남-천안-2021-00273,2021-04-74~2021-04-26,병천면 탑원리(유관순길,"말티즈믹스 추정, 순함",유실유기동물보호소,충청남도 천안시청
103,완료(귀가),[개] 말티즈,암컷,,백,2015,3.6,경기-성남-2021-00176,2021-04-11 ~2021-04-21,동물수호천사,칩 있어서 주인연락됨,펫토피아동물병원,경기도 성남시청
104,완료(귀가),[개] 말티즈,암컷,,백색,2009,2.7,경기-성남-2021-00177,2021-04-71 ~2021-04-21,동물수호천사,"피부병, 귀병심함,치아가 대부분 없음,종이박스에 버려짐",펫토피아동물병원,경기도 성남시청
105,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2013,4.30,경기-남양주-2021-00414,2021-04-11 ~2021-04-21,호평파출소,목줄없고 노랑색 옷착용,남양주동물보호협회,경기도 남양주시청
106,완료(귀가),[개] 말티즈,수컷,0.0,백,2018,3,경북-포항-2021-00437',2021-04-71 ~2021-04-21,경상북도 포항시 남구 연일읍 철강로25번길 62 연일파출소,"귀끝염색되어있음(핑크,보라색),미용되어있음(눈물자국심함)",영일동물플러스,경상북도 포항시청
107,보호중,[개] 말티즈,암컷,,흰색,2019,2.3,경남-창원2-2021-00099,2021-04-171 ~2021-04-22,마산회원구 합성남5길 18 (또바기카레),"귀+발+꼬리 남기고 미용, 녹색목줄 착용, 순하지만 안기만하",마산유기동물보호소,경상남도 창원시 마산합포회원구청
108,완료(귀가),[개] 말티즈,암컷,,흰,2013,2.8,서울-성북-2021-00040,2021-04-72~2021-04-22,한천로70길 21 인근,눈물자국.입주변변색.잇몸질환/치석심함.전신미용흔적.네발,한국동물구조관리협회,서울특별시 성북구청
109,완료(귀가),[개] 말티즈,수컷,0.0,흰,2018,3.60,서울-은평-2021-00053,2021-04-72~2021-04-22,불광로 129-1 독바위역 인근,"코검정. 겁있음/양전/사람따름. 꼬리단미안됨, 털때탐.",한국동물구조관리협회,서울특별시 은평구정
110,완료(입양),[개] 말티즈,수컷,0.0,흰색,2020,3.04,부산-수영-2021-00042,2021-04ㄱ72~2021-04-22,수영동 47673,"자주색+흰색 후드티, 미용됨, 흰색",누리동물병원,부산광역시 수영구청
111,완료(귀가),[개] 말티즈,암컷,,흰색,2018,3.00,대구-달성-2021-00145,2021-04-12 ~2021-04-22,유가파출소,"등록칩있음, 순함.",명곡역동물병원,대구광역시 달성군정
112,완료(귀가),[개] 말티즈,수컷,0.0,흰,2015,3,경기-수원-2021-00183,2021-04-12 ~2021-04-22,영통구 에듀타운로91,견주 연락당음,수원시 동물보호센터,경기도 수원시청
113,완료(입양),[개] 말티즈,암컷,0.0,흰,2012,2.25,경기-수원-2021-00184,2021-04-12 ~2021-04-22,장안구 경수대로 1102(삼익아파트 입구),"백내장 증상, 후구보행 이상, 유선종양",수원시 동물보호센터,경기도 수원시청
114,보호중,[개] 말티즈,수컷,0.0,화이트,2018,2.8,경북-상주-2021-00287,2021-04-12~2021-04-22,상주시화북면 장각폭포옆,온순하고 사람올좋아함,상주유기동물보호센터,경상북도 상주시청
115,완료(귀가),[개] 말티즈,수컷,1.0,흰,2013,4.4,서울-노원-2021-00045,2021-04-72~2021-04-22,월계2치안센터 앞,"사고추정, 뒷다리골절. 백내장있음",한국동물구조관리협회,서울특별시 노원구청
116,완료(귀가),[개] 말티즈,암컷,,흰색,2011,3,대구-동구-2021-00068,2021-04-12~2021-04-22,평화로 78 명품관 옷가게,몸통 미용,대구유기동물보호센터,대구광역시 동구청
117,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2013,3.4,인천-서구-2021-00185,2021-04-12~2021-04-22,검암동660-3,순함.미용한지얼마안됨. 치석많음,가정동물병원,인천광역시 서구청
118,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2018,4.9,경기-남양주-2021-00419,2021-04-72~2021-04-22,오남 진주아파트,목줄없고 사람을 잘따름,남양주동물보호협회,경기도 남양주시청
119,종료(기증),,수컷,1.0,백,2015,4.6,경기-시흥-2021-00225,2021-04-72~2021-04-26,거모동 1719-3 부근,"전체미용, 순함.",한국야생동물보호협회,경기도 시흥시청
120,완료(입양),[개] 말티즈,수컷,1.0,흰색,2020,3.00,경기-광주-2021-00187,2021-04-72~2021-04-22,광주시 도척로 차도변,"4-21, 칩없음, 말티푸, 연갈색털이 조금 섞여있음, 온순한 성",광주7동물병원초월,경기도 광주시청
121,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2012,4.6,강원-속초-2021-00060,2021-04-12~2021-04-22,조양동 아뜨리움 아파트 앞,온순함,속초시유기동물보호소,강원도 속초시청
