,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
105,종료(자연사),[개] 믹스견,수컷,0.0,흰색,2021,0.5,전남-나주-2021-00197',2021-04-08 ~2021-04-19,노안면 이슬촌길 132-9,태어난 지 10일정도 되어보임.,빚고을애견,전라남도 나주시청
106,종료(자연사),[개] 믹스견,수컷,0.0,흰색,2021,0.5,전남-나주-2021-00198,2021-04-08 ~2021-04-19,노안면 이슬촌길 132-9,태어난 지 10일정도 되어보임.,빚고을애견,전라남도 나주시청
107,보호중,[개] 믹스견,수컷,0.0,흰색,2021,0.5,전남-나주-2021-00199,2021-04-08 ~2021-04-19,노안면 이슬촌길 132-9,태어난 지 10일정도 되어보임.,빚고을애견,전라남도 나주시청
108,보호중,[개] 믹스견,암컷,0.0,검갈색,2021,0.5,전남-나주-2021-00200,2021-04-08 ~2021-04-19,노안면 이슬촌길 132-9,태어난 지 10일정도 되어보임.,빛고을애견,전라남도 나주시청
109,보호중,[개] 믹스견,수컷,0.0,흰색,2019,15,전남-나주-2021-00201,2021-04-08 ~2021-04-19,노안면 유곡리 169,떠돌이 생활을 오래하여보임.,빛고을애견,전라남도 나주시청
110,종료(자연사),[개] 믹스견,암컷,0.0,흰색,2019,15,전남-나주-2021-00202,2021-04-08 ~2021-04-19,노안면 유곡리 169,떠돌이 생활을 오래하여보임.,빛고을애견,전라남도 나주시청
111,보호중,[개] 믹스견,암컷,0.0,흰색,2018,17,전남-나주-2021-00203,2021-04-08 ~2021-04-19,나주119,사람을 잘 따르고 순함.,빚고을애견,전라남도 나주시청
112,완료(입양),[개] 믹스견,암컷,,검정색,2019,10,전남-곡성-2021-00050,2021-04-08 ~2021-04-19,죽곡 원달,입가와 발에 하얀털,푸른곡성21동물보호소,전라남도 곡성군청
113,완료(입양),[개] 믹스견,수컷,,연갈색,2020,,전남-곡성-2021-00051,2021-04-08 ~2021-04-19,죽곡 원달,상태 양호,푸른곡성21동물보호소,전라남도 곡성군청
114,보호중,[개] 믹스견,암컷,0.0,갈색,2021,30,전남-고흥-2021-00110,2021-04-008 ~2021-04-19,고흥군 과역면 119센터,"온순함,새끼견",고흥군임시보호센터,전라남도 고흥군청
115,보호중,[개] 믹스견,암컷,0.0,검정색,2021,3,전남-고흥-2021-00111,2021-04-008 ~2021-04-19,고흥군 과역면 119센터,"온순함, 새끼견",고흥군임시보호센터,전라남도 고흥군청
116,보호중,[개] 믹스견,수컷,0.0,검정색,2021,3,전남-고흥-2021-00712,2021-04-08 ~2021-04-19,고흥군 과역면 119센터,"새끼개, 온순함, 귀여움",고흥군임시보호센터,전라남도 고흥군청
117,보호중,[개] 믹스견,암컷,0.0,연갈색,2021,30,전남-고흥-2021-00113,2021-04-08 ~2021-04-19,고흥군 과역면 119센터,"새끼개, 귀여움, 온순함",고흥군임시보호센터,전라남도 고흥군청
118,보호중,[개] 믹스견,수컷,0.0,검정색,2021,3,전남-고흥-2021-00114,2021-04-08 ~2021-04-19,고흥군 과역면 119센터,"새끼개,귀여움,온순함",고흥군임시보호센터,전라남도 고흥군청
119,보호중,[개] 믹스견,수컷,0.0,검정색,2021,3,전남-고흥-2021-00115,2021-04-08 ~2021-04-19,고흥군 과역면 119센터,"온순함, 귀여움, 새끼견",고흥군임시보호센터,전라남도 고흥군청
120,종료(안락사),[개] 믹스견,수컷,0.0,황색,2016,20,전남-고흥-2021-00116,2021-04-08 ~2021-04-19,고흥군 금산면,"예민함,큰개",고흥군임시보호센터,전라남도 고흥군청
121,보호중,[개] 믹스견,암컷,,흰색,2019,15,전남-해남-2021-00177',2021-04-08 ~2021-04-19,계곡면 반계리,사람을 잘따름,해남군유기동물보호소,전라남도 해남군청
122,종료(자연사),[개] 믹스견,암컷,,흰색,2021,3,전남-해남-2021-00178,2021-04-08 ~2021-04-19,북일면 내동리,사람을 잘따름,해남군유기동물보호소,전라남도 해남군청
123,완료(입양),[개] 믹스견,암컷,,"얼룩(검정,흰색)",2019,5,전남-해남-2021-00179,2021-04-08 ~2021-04-19,해남읍 구교리,사람을 잘따름,해남군유기동물보호소,전라남도 해남군청
124,종료(자연사),[개] 믹스견,암컷,,"얼룩(검정,흰색)",2021,3,전남-해남-2021-00180,2021-04-08 ~2021-04-19,해남읍 구교리,사람을 잘따름,해남군유기동물보호소,전라남도 해남군청
