,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
22,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2018,4.7,경기-부천-2021-00180,2021-04-006 ~2021-04-16,덕유마을,내장칩있음(보호자연락중),가나동물병원,경기도 부천시청
23,완료(귀가),[개] 믹스견,암컷,0.0,흰색,2020,11,경기-평택-2021-00654,2021-04-006 ~2021-04-16,안중 캠핑장,순함,평택시유기동물보호소,경기도 평택시청
24,종료(안락사),[개] 믹스견,암컷,0.0,흰색,2019,16,경기-평택-2021-00655,2021-04-006 ~2021-04-16,농업기술센터,탈수,평택시유기동물보호소,경기도 평택시청
25,완료(귀가),[개] 푸들,수컷,1.0,갈,2016,,경기-안산-2021-00273,2021-04-006~2021-047ㄱ76,와동행정복지센터에서 인수,겁많음. 경계심많음. 남색 줄무늬 옷.,한국야생동물보호협회,경기도 안산시청
26,보호중,[개] 믹스견,암컷,,흑갈백,2020,7,경기-안산-2021-00274,2021-04-,본오동 859-1 부근,"겁많음,경계심많으나순함,시바믹스",한국야생동물보호협회,경기도 안산시청
27,보호중,[개] 믹스견,수컷,0.0,"황색, 갈색",2021,3,경기-고양-2021-00317,2021-04-,가좌동562-4,강아지,고양시동물보호센터,경기도 고양시청
28,보호중,[개] 믹스견,암컷,0.0,황색,2021,2.3,경기-고양-2021-00318,2021-04-,가좌동562-4,강아지,고양시동물보호센터,경기도 고양시청
29,완료(귀가),[개] 믹스견,암컷,0.0,검정색.흰색,2019,16,경기-남양주-2021-00405,2021-04-006 ~2021-04-ㄱ16,양지로125번길34,연갈색 목줄착용.온순함,남양주동물보호협회,경기도 남양주시청
30,종료(안락사),[개] 믹스견,수컷,1.0,흑백갈,2019,17,경기-시흥-2021-00210,2021-04-06~2021-04ㄱ79,연성톨게이트 부근,빨간목줄. 순함. 꼬리짧음.,한국야생동물보호협회,경기도 시흥시청
31,완료(귀가),[개] 말티즈,암컷,,백,2017,2.6,경기-시흥-2021-00211,2021-04-06~2021-04ㄱ79,신천파출소에서 인수,빨간옷에 곰돌이그림. 순함.,한국야생동물보호협회,경기도 시흥시청
32,완료(귀가),[개] 믹스견,수컷,0.0,"흰색,갈색",2016,7,경기-용인-2021-00254,2021-004-06~2021-004ㄱ76,져인구 이동읍 천리 903,조금 소심하지만 순한 아이,용인시 동물보호센터,경기도 용인시청
33,완료(귀가),[개] 요크셔 테리어,수컷,0.0,금갈색,2017,2.10,경기-파주-2021-00204,2021-04-006 ~2021-04-16,동패동 36-11 주변,온순함,웰니스클리닉,경기도 파주시청
34,완료(입양),[개] 사모예드,수컷,0.0,흰색,2018,23.7,경기-파주-2021-00205,2021-04006~2021-047ㄱ76,,사람을 잘따르고 순하며 활발함,파주독 애견호텔,경기도 파주시청
35,완료(입양),[개] 믹스견,암컷,,검정,2021,,경기-파주-2021-00206,2021-04006~2021-047ㄱ76,광탄 보광사 가는길,"교통사고 남, 앞다리 골절,",파주24시동물병원,경기도 파주시청
36,보호중,[개] 믹스견,수컷,0.0,흰색,2019,5,경기-양평-2021-00132,2021-04-006 ~2021-04-16,개군면 부리 참누리길35-24,순함,양평군유기동물보호소,경기도 양평군청
37,종료(안락사),[개] 믹스견,암컷,,흰색,2018,,경기-화성-2021-00438,2021-04-006 ~2021-04-15,,겁이많고 사나움,남양유기견보호센터,경기도 화성시청
38,보호중,[개] 믹스견,암컷,,갈색,2019,12,경기-화성-2021-00439,2021-04-06~2021-04-ㄱ5,팔탄면 지월리 429-3번지 표고버섯 농장,입질있음,남양유기견보호센터,경기도 화성시정
39,종료(안락사),[개] 믹스견,수컷,,갈색,2021,8,경기-화성-2021-00440,2021-04-,팔탄면 지월리 429-3번지 표고버섯 농장,양전하지만 성격있다.,남양유기견보호센터,경기도 화성시청
40,완료(입양),[개] 믹스견,수컷,,흰색,2021,6,경기-화성-2021-00441,2021-04-006 ~2021-04-15,우정읍 남양만로650,순하다,남양유기견보호센터,경기도 화성시청
41,완료(입양),[개] 믹스견,수컷,,흰색,2021,5,경기-화성-2021-00442,2021-04-006 ~2021-04-15,우정읍 남양만로650,순하다,남양유기견보호센터,경기도 화성시청
42,완료(입양),[개] 믹스견,암컷,,갈색,2021,5,경기-화성-2021-00443,2021-04-006 ~2021-04-15,우정읍 남양만로650,순하다,남양유기견보호센터,경기도 화성시청
43,종료(자연사),[개] 말티즈,수컷,,흰색,2019,,경기-화성-2021-00444,2021-04-006 ~2021-04-15,정남면 동남훼미리 아파트,성격있다.,남양유기견보호센터,경기도 화성시청
44,종료(안락사),[개] 믹스견,암컷,,갈색,2021,,경기-화성-2021-00445,2021-04-006 ~2021-04-15,봉담읍 내리 산 100-3,순하고 양전하다,남양유기견보호센터,경기도 화성시청
45,완료(입양),[개] 믹스견,수컷,,고동,2019,8,경기-화성-2021-00446,2021-04-006 ~2021-04-15,남양읍 남양리 2056-12,애교가많고 사람을 좋아한다 다가가면 안기려한다.,남양유기견보호센터,경기도 화성시청
46,완료(귀가),[개] 믹스견,수컷,0.0,호피무늬,2018,20.00,경기-광주-2021-00173,2021-04-06~2021-04ㄱ76,광주시 이배재로 일대,"4-7, 칩없음, 갈색 가죽목줄, 빨간색 긴 리드줄 착용, 진드기방",광주7동물병원초월,경기도 광주시청
47,완료(귀가),[개] 믹스견,수컷,0.0,검백색,2018,20.00,경기-광주-2021-00174,2021-04-,광주시 이배재로 일대,"4-8, 칩없음, 갈색 가죽목줄, 빨간색 긴 리드줄 착용, 진드기방",광주7동물병원초월,경기도 광주시청
48,보호중,[개] 믹스견,수컷,,"검,흰색",2020,5,강원-춘천-2021-00155,2021-04-006 ~2021-04-16,동내면 고은길 46,"검,흰색, 온순, 빨간목줄",춘천시 동물보호센터,강원도 춘천시청
49,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2009,4.4,강원-속초-2021-00057,2021-04-006 ~2021-04-16,청호동 방파제,10년이상노령견,속초시유기동물보호소,강원도 속초시청
50,완료(입양),[개] 믹스견,암컷,0.0,검갈,2021,30,충북-충주-2021-00132,2021-04-006 ~2021-04-15,보호소,562 새끼 보호소 출산 바로입양가능,충주시동물보호센터,충청북도 충주시청
51,보호중,[개] 믹스견,암컷,0.0,갈색,2021,30,충북-충주-2021-00133,2021-04-006 ~2021-04-15,보호소,562 새끼 보호소 출산 바로입양가능,충주시동물보호센터,충청북도 충주시청
52,보호중,[개] 믹스견,암컷,0.0,갈색,2021,30,충북-충주-2021-00134,2021-04-006 ~2021-04-15,보호소,562 새끼 보호소 출산 바로입양가능,충주시동물보호센터,충청북도 충주시청
53,보호중,[개] 믹스견,암컷,0.0,흰색,2021,30,충북-충주-2021-00135,2021-04-006 ~2021-04-15,보호소,562 새끼 보호소 출산 바로입양가능,중주시동물보호센터,충청북도 충주시청
54,완료(입양),[개] 믹스견,수컷,0.0,흰색,2021,1.96,충북-제천-2021-00068,2021-04-006 ~2021-04-16,수산면 고명리52,40일추정,제천시 동물보호센터,충청북도 제천시정
55,완료(입양),[개] 믹스견,암컷,0.0,흰색,2021,1.94,충북-제천-2021-00069,2021-04-006 ~2021-04-16,수산면 고명리52,40일 추정,제천시 동물보호센터,충청북도 제천시정
56,완료(입양),[개] 믹스견,수컷,0.0,흰색,2021,1.97,충북-제천-2021-00070,2021-04-006 ~2021-04-16,수산면 고명리52,40일 추정,제천시 동물보호센터,충청북도 제천시정
57,완료(입양),[개] 믹스견,수컷,0.0,흰색,2021,1.89,충북-제천-2021-00071,2021-04-006 ~2021-04-16,수산면 고명리52,40일 추정,제천시 동물보호센터,충청북도 제천시정
58,완료(입양),[개] 믹스견,암컷,0.0,흰색,2021,1.8,충북-제천-2021-00072,2021-04-006 ~2021-04-16,수산면 고명리52,40일 추정,제천시 동물보호센터,충청북도 제천시정
59,보호중,[개] 믹스견,,,,,,충북-영동-2021-00066,2021-04-,학산면 영동로 714번지 학산주유소,"야간구조, 유기모견이 분만 후 보이지않음, 4두동복",최종주동물병원,충청북도 영동군청
60,완료(입양),[개] 믹스견,암컷,,검정,2020,,충북-청주-2021-00292,2021-04-,수암골 풀문 카페 앞,빨간색 바탕에 파란줄띠 목줄 착용 사람을 좋아함,반려동물보호센터,충청북도 청주시청
61,완료(입양),[개] 말티즈,수컷,0.0,흰색,2021,1.5,충북-청주-2021-00293,2021-04-(06 ~2021-04-ㄱ16,용암동14111층 계단,눈물작구이 있고 털이 조금 지저분한 상태로 입소,반려동물보호센터,충청북도 청주시청
62,보호중,[개] 스피츠,암컷,,흰색,2018,4.5,충북-청주-2021-00294,2021-04-006 ~2021-04-ㄱ16,흥덕구 매봉로 60번길 28,"음이 있지만 사람을 보면 반가워서 는 순한아이, 눈물자국",반려동물보호센터,충청북도 청주시청
63,완료(입양),[개] 포메라니안,수컷,0.0,흰색,2019,30,충북-청주-2021-00295,2021-04-006 ~2021-04-ㄱ16,흥덕구 매봉로 60번길 28,"겁이 살짝 있으나 잘 안겨있는 아이, 눈물자국 있음",반려동물보호센터,충청북도 청주시청
64,완료(입양),[개] 믹스견,암컷,0.0,"흰색,연갈색",2016,,충남-공주-2021-00143,2021-04-006 ~2021-04-ㄱ16,공주교대 도서관 옆,"성격유순, 방울달린 빨간목줄착용, 신고자 임시보호중",이기영수의과병원,충청남도 공주시청
65,완료(귀가),[개] 콜리,수컷,0.0,연갈흰색,2018,20.00,충남-보령-2021-00108,2021-04-006 ~2021-04-16,청라면 황룡리,연갈색,보령시임시동물보호소,충청남도 보령시청
66,완료(귀가),[개] 셰퍼드,암컷,,갈&8000;검정색,2018,30,충남-아산-2021-00292,2021-04-006 ~2021-04-15,신창면 가덕리 311-2 동진기공,473호(관리) 292호(공고),아산시동물보호센터,충청남도 아산시청
67,보호중,[개] 푸들,수컷,0.0,갈색,2014,,충남-아산-2021-00294,2021-04-006 ~2021-04-15,영인면 상성길 124 생명수교회 앞,475호(관리) 294호(공고),아산시동물보호센터,충청남도 아산시청
68,종료(안락사),[개] 믹스견,암컷,,흰색,2020,5,충남-논산-2021-00130,2021-04-006 ~2021-04-ㄱ16,가야곡,건강양호,논산시청,충청남도 논산시청
69,종료(안락사),[개] 믹스견,수컷,,삼색,2020,,충남-논산-2021-00131,2021-04-(06 ~2021-04-ㄱ16,논산대로,건강양호,논산시청,충청남도 논산시청
70,완료(입양),[개] 시츄,암컷,,흰갈색,2020,5.2,충남-논산-2021-00132,2021-04-,강산동,"양전하고 순함, 사람 잘 따름",호크종합동물병원,충청남도 논산시정
71,완료(입양),[개] 믹스견,암컷,,흰갈색,2020,5.8,충남-논산-2021-00133,2021-04-(06 ~2021-04-ㄱ16,성동면,"쇠목줄 매단 채 발견(목상처 치료중),1세 추정, 매우 온순하고",호크종합동물병원,
72,완료(입양),[개] 믹스견,암컷,,갈색,2021,,충남-홍성-2021-00148,2021-04-006 ~2021-04-ㄱ13,홍성읍 고암리 649,없음,금일동물보호센터,충청남도 홍성군청
73,완료(입양),[개] 믹스견,암컷,0.0,황색,2020,4,충남-태안-2021-00157',2021-04-006 ~2021-04-16,삭선리 281-12 명진인력,순함,최동물병원,충청남도 태안군청
74,완료(입양),[개] 믹스견,암컷,0.0,흑황색,2021,1.5,충남-태안-2021-00158,2021-04-006 ~2021-04-16,삭선리 281-12 명진인력,순함,최동물병원,충청남도 태안군청
75,종료(자연사),[개] 믹스견,암컷,0.0,백색,2021,1.5,충남-태안-2021-00159,2021-04-006 ~2021-04-16,삭선리 281-12 명진인력,순함,최동물병원,충청남도 태안군청
76,보호중,[개] 라브라도 리트리버,암컷,,베이지,2018,20.00,충남-당진-2021-00165,2021-04-,당진시 용연로 79-5,순함,당진시동물보호소,충청남도 당진시청
77,종료(안락사),[개] 믹스견,암컷,,"갈,흰",2019,13.00,충남-당진-2021-00166,2021-04-006 ~2021-04-15,당진시 송산면 무수로 97,"왼쪽 뒷다리 절단되어있음,약간경계함",당진시동물보호소,충청남도 당진시청
78,보호중,[개] 케인 코르소,수컷,,"검,황",2016,30.00,충남-당진-2021-00167,2021-04-006 ~2021-04-15,당진시 합덕읍 운산리 249-15,"초크체인착용,꼬리단미,뒷다리 보행 불편함",당진시동물보호소,충청남도 당진시청
79,완료(귀가),[개] 레이크랜드 테리어,수컷,,"흰,검",2019,7.00,충남-당진-2021-00168,2021-04-006 ~2021-04-15,당진시 탑동사거리,"뒷다리 불편함,순함",당진시동물보호소,충청남도 당진시정
80,보호중,[개] 푸들,수컷,1.0,갈색,2018,4,전북-전주-2021-00404,2021-04-006 ~2021-04-15,삼천지구대,약간 까칠함,프렌즈동물병원,전라북도 전주시청
81,보호중,[개] 믹스견,수컷,0.0,흰색,2019,15,전북-전주-2021-00405,2021-04-006 ~2021-04-15,장동 120 주변,회색목줄 착용,행복한동물병원,전라북도 전주시청
82,완료(귀가),[개] 시츄,암컷,0.0,화이트,2011,2011,전북-군산-2021-00325,2021-04-(06~2021-04-16,군산시 서해지구대 인계,빨간옷 착용 이빨로 보아 노견 추정-인식집없음,군산유기동물보호센터,전라북도 군산시청
83,보호중,[개] 블랙리트리버,암컷,0.0,블랙,2021,15,전북-군산-2021-00327',2021-04-06 ~2021-04-16,군산시 산북119 안전센터 인계,분홍색 목줄 착용,군산유기동물보호센터,전라북도 군산시청
84,보호중,[개] 블랙리트리버,수컷,0.0,블랙,2020,20,전북-군산-2021-00328,2021-04-006 ~2021-04-16,군산시 산북동 119 안전센터 인계,파란목줄 착용,군산유기동물보호센터,전라북도 군산시정
85,완료(귀가),[개] 믹스견,수컷,0.0,블랙,2021,2021,전북-군산-2021-00326,2021-04-006 ~2021-04-16,군산대학교 뒷산,"빨강색 목줄,리더줄 있음",군산유기동물보호센터,전라북도 군산시청
86,보호중,[개] 믹스견,수컷,0.0,화이트,2021,2,전북-군산-2021-00329,2021-04-(06 ~2021-04-ㄱ16,군산시 옥산면 당북리 산 94-6,"시골 농가받에 들어온 두마리 중 한마리, 경계가 심하고 약간",군산유기동물보호센터,전라북도 군산시청
87,보호중,[개] 믹스견,수컷,0.0,화이트,2021,2,전북-군산-2021-00330,2021-04-006 ~2021-04-16,군산시 해망로 546-11,순하며 진드기 많음,군산유기동물보호센터,전라북도 군산시청
88,완료(입양),[개] 포메라니안,수컷,,백,2020,4,,2021-04-06 ~2021-04-16,소성파출소,온순,정읍시 동물보호소,전라북도 정읍시청
89,보호중,[개] 믹스견,암컷,0.0,검정,2019,5,전북-정읍-2021-00165,2021-04-006 ~2021-04-ㄱ16,태평5길 648,"온순,파보",정읍시 동물보호소,전라북도 정읍시청
90,종료(자연사),[개] 믹스견,암컷,,검정,2020,10,전북-정읍-2021-00166,2021-04-006 ~2021-04-16,태평5길 648,"온순, 리트리버믹스견",정읍시 동물보호소,전라북도 정읍시청
91,보호중,[개] 믹스견,암컷,1.0,초코,2021,2,전북-정읍-2021-00167,2021-04-06~2021-04-16,신태인읍 육리 44,온순,정읍시 동물보호소,전라북도 정읍시청
92,완료(입양),[개] 믹스견,암컷,,초코,2021,,,2021-04-06 ~2021-04-16,신태인읍 육리 44,온순,정읍시 동물보호소,전라북도 정읍시청
93,보호중,[개] 믹스견,암컷,,백,2019,7,,2021-04-06 ~2021-04-16,신태인읍 육리 44,사나움,정읍시 동물보호소,전라북도 정읍시청
94,종료(안락사),[개] 삽살개,수컷,0.0,아이보리,2018,6.8,전북-남원-2021-00207,2021-04-006 ~2021-04-16,인월소방소 서찬리 부근,털 상태가 안좋음,청원동물병원,전라북도 남원시청
95,완료(입양),[개] 믹스견,수컷,0.0,갈색,2018,22,전북-김제-2021-00123,2021-04-06 ~2021-04-21,금구면 연동길 59,순하다,전북말산업복합센터,전라북도 김제시청
96,완료(입양),[개] 라브라도 리트리버,암컷,0.0,베이지,2020,15,전북-완주-2021-00084,2021-04-006 ~2021-04-16,둔산 신봉길 103,온순한성격에 목줄을 착용하고 있었음,별빚유기동물지킴이,전라북도 완주군청
97,완료(입양),[개] 라브라도 리트리버,수컷,,베이지,2020,15,전북-완주-2021-00085,2021-04-006 ~2021-04-16,둔산 신봉길 103,사람을 잘따르고 목줄을 착용하고 있음,별빚유기동물지킴이,전라북도 완주군청
98,보호중,[개] 믹스견,암컷,0.0,흰색,2019,15,전북-진안-2021-00057,2021-04-006 ~2021-04-ㄱ16,백운면 백장로 581-13,올가미에 걸렸음,행복한동물병원,전라북도 진안군청
99,완료(귀가),[개] 토이 푸들,암컷,,검정,2020,3,전북-고창-2021-00101,2021-04-006 ~2021-04-15,고창읍 중앙로 191(터미널),"옷을 입고 있으며 관리된 흔적이 있음, 발랄함",고창동물병원,전라북도 고창군청
100,완료(입양),[개] 믹스견,수컷,0.0,황색,2020,15,전남-나주-2021-00192,2021-04-006 ~2021-04-ㄱ16,나주시 지상동길51,떠돌이생활을 오래 해 보임.,빛고을애견,전라남도 나주시청
101,종료(자연사),[개] 믹스견,수컷,0.0,흰색,2018,15,전남-나주-2021-00193,2021-04-(06 ~2021-04-ㄱ16,나주119,순하고 사람을 잘 따름.,빚고을애견,전라남도 나주시청
102,보호중,[개] 믹스견,암컷,0.0,흰색,2018,10,전남-나주-2021-00194,2021-04-006 ~2021-04-ㄱ16,산포면 등수리247-7,사납고 경계가 심함.,빚고을애견,전라남도 나주시청
103,보호중,[개] 믹스견,암컷,0.0,검은색,2021,,전남-나주-2021-00195,2021-04-(06 ~2021-04-ㄱ16,나주시 사격장길 161,목줄이 착용되어 있음.,빚고을애견,전라남도 나주시청
104,보호중,[개] 믹스견,암컷,0.0,검은색,2021,,전남-나주-2021-00182,2021-04-(06 ~2021-04-ㄱ16,나주시 사격장길 161,목줄이 착용되어 있음.,빚고을애견,전라남도 나주시청
105,보호중,[개] 믹스견,암컷,0.0,검은색,2021,,전남-나주-2021-00183,2021-04-(06 ~2021-04-ㄱ16,나주시 사격장길 161,목줄이 착용되어 있음.,빚고을애견,전라남도 나주시청
106,종료(자연사),[개] 믹스견,수컷,0.0,흰갈색,2021,0.5,전남-나주-2021-00184,2021-04-,산포면 산제리 135-ㄱ,"생후 5일로 되어보임,",빛고을애견,전라남도 나주시정
107,종료(자연사),[개] 믹스견,수컷,0.0,흑갈색,2021,0.5,전남-나주-2021-00185,2021-04-,산포면 산제리 135-ㄱ,"생후 5일로 되어보임,",빚고을애견,전라남도 나주시청
108,종료(자연사),[개] 믹스견,수컷,0.0,흰갈색,2021,0.5,전남-나주-2021-00186,2021-04-,산포면 산제리 135-ㄱ,"생후 5일로 되어보임,",빚고을애견,전라남도 나주시청
109,종료(자연사),[개] 믹스견,수컷,0.0,흰검은색,2021,0.5,전남-나주-2021-00187',2021-04-,산포면 산제리 135-ㄱ1,생후 5일정도 되어 보임.,빛고을애견,전라남도 나주시청
110,종료(자연사),[개] 믹스견,암컷,0.0,흰갈색,2021,0.5,전남-나주-2021-00188,2021-04-,산포면 산제리 135-ㄱ,생후 5일정도 되어 보임.,빛고을애견,전라남도 나주시청
111,보호중,[개] 믹스견,암컷,0.0,흰검은색,2021,0.5,전남-나주-2021-00189,2021-04-,산포면 산제리 135-ㄱ,생후 5일정도 되어 보임.,빛고을애견,전라남도 나주시청
112,종료(자연사),[개] 믹스견,암컷,0.0,흰갈색,2021,0.5,전남-나주-2021-00190,2021-04-,산포면 산제리 135-ㄱ,생후 5일정도 되어 보임.,빛고을애견,전라남도 나주시청
113,보호중,[개] 믹스견,특이,0.0,흰색,2019,9,전남-광양-2021-00115,2021-04-,광양 컨테이너 부두 주변,,광양시 임시보호소,전라남도 광양시청
114,종료(자연사),[개] 믹스견,암컷,0.0,검정색,2021,4,전남-담양-2021-00104,2021-04-,용면 도림리 2912,종합백신 1차 접종(2021.4.6.) / 피부병 약 처방 후 복용중,담양군 동물보호 센터,전라남도 담양군청
115,종료(자연사),[개] 믹스견,암컷,0.0,백색,2021,4.2,전남-담양-2021-00105,2021-04-,용면 도림리 2912,종합백신 1차 접종(2021.4.6.) / 피부병 약 처방 후 복용중,담양군 동물보호 센터,전라남도 담양군청
116,종료(자연사),[개] 믹스견,암컷,0.0,갈색,2021,3.8,전남-담양-2021-00106,2021-04-,용면 도림리 2912,종합백신 1차 접종(2021.4.6.) / 피부병 약 처방 후 복용중,담양군 동물보호 센터,전라남도 담양군청
117,완료(입양),[개] 믹스견,암컷,,황색,2018,12,전남-곡성-2021-00047,2021-04-(06 ~2021-04-ㄱ16,곡성의료원,입가에 하얀털,푸른곡성21동물보호소,전라남도 곡성군청
118,완료(입양),[개] 믹스견,수컷,,흰색,2019,10,전남-곡성-2021-00048,2021-04-,곡성 의료원,상태 양호,푸른곡성21동물보호소,전라남도 곡성군청
119,완료(입양),[개] 믹스견,수컷,,흰색,2020,5,전남-곡성-2021-00049,2021-04-,곡성 의료원,상태 양호,푸른곡성21동물보호소,전라남도 곡성군청
120,보호중,[개] 믹스견,암컷,0.0,갈색,2021,12.3,전남-무안-2021-00095,2021-04-,해제면 산길리 808-12,우측 귀 상처,무안군유기동물보호소,전라남도 무안군청
121,완료(입양),[개] 라브라도 리트리버,수컷,0.0,검정색,2018,25,전남-영광-2021-00109,2021-004-06~2021-04-ㄱ16,영광읍 신하리 대한아트빌,대한아트빌 현관에서 발견되어 신고로 포획,불갑동물임시보호소,전라남도 영광군청
122,보호중,[개] 믹스견,암컷,0.0,"흰색,검정얼룩",2020,7,전남-완도-2021-00046,2021-04-006 ~2021-04-15,신지면 송곡리 로타리 도로 갓길,송곡 로타리 도로갓길에 묶어 놓고 유기했음.온순한 편임.,유기동물임시보호센터,전라남도 완도군청
123,완료(입양),[개] 믹스견,암컷,0.0,황 백,2021,3.4,경북-포항-2021-00416,2021-04-006 ~2021-04-ㄱ16,경북 포항시 북구 흥해읍 초곡지구로123 (선린대 인근),"10개월, 2마리같이, 정수리 다이아몬드무늬, 진한 황색빛 털과|",영일동물플러스,경상북도 포항시청
124,완료(입양),[개] 믹스견,수컷,0.0,황 백,2021,3.5,경북-포항-2021-00417',2021-04-006 ~2021-04-ㄱ16,경북 포항시 북구 흥해읍 초곡지구로123 (선린대 인근),"10개월, 2마리같이, 이마에 역삼각 흰털, 웰시코기 무늬, 깜찍",영일동물플러스,경상북도 포항시청
125,완료(입양),[개] 믹스견,수컷,0.0,백,2021,6,경북-포항-2021-00418,2021-04-006 ~2021-04-16,경북 포항시 남구 오천읍 정몽주로 333 천마타운1차아파트 경,"3개월, 이빨 작음, 많이 클거 같은 덩치미가 풀풀~ 온순하고 탱|",영일동물플러스,
126,종료(안락사),[개] 믹스견,암컷,0.0,흑황백,2021,2.5,경북-포항-2021-00419,2021-04-,경북 포항시 북구 흥해읍 흥해로 73-7 흥해어린이집,"2개월, 독특한 패턴의 코트와 숭이스러운 얼굴, 긴 속눈썸이 예",영일동물플러스,경상북도 포항시청
127,보호중,[개] 믹스견,암컷,,흰,2019,6,경북-구미-2021-00122,2021-04-06 ~2021-04-19,인동52길78-16 부근,많이지쳐있고겁이많음(임신40일)추정탈없이잘적응할수있도,구미시 동물보호센터,경상북도 구미시청
