,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
33,보호중,[개] 믹스견,수컷,0.0,흰색,2018,9.0,경기-가평-2021-00088,2021-05-004~2021-05-14,도대리 중봉상회,"도대리 중봉상회 주변. 마을 배회, 녹색 목걸이 착용/ 사슬형",가평군유기동물보호소,경기도 가평군청
34,종료(기증),[개] 믹스견,수컷,0.0,갈색에 흰무늬,2021,0.5,경기-양평-2021-00162,2021-05-04~2021-05-14,농업기술센터 유기동물보호센터 품,귀여운 아기 강아지,양평군유기동물보호소,경기도 양평군청
35,종료(기증),[개] 믹스견,수컷,0.0,갈색에 흰무늬,2021,0.5,경기-양평-2021-00163,2021-05-04~2021-05-14,농업기술센터 유기동물보호센터 품,귀여운강아지,양평군유기동물보호소,경기도 양평군청
36,종료(기증),[개] 믹스견,암컷,0.0,흰색,2021,0.5,경기-양평-2021-00164,2021-05-04~2021-05-14,농업기술센터 유기동물보호센터 품,귀여운강아지,양평군유기동물보호소,경기도 양평군청
37,종료(기증),[개] 치와와,수컷,,갈색,2018,,경기-화성-2021-00617,2021-05-04~2021-05-13,향남읍 상신리 화합공원,"장모치와와, 유기견신고하신분이 주인안나타나면 입양할예정",남양유기견보호센터,경기도 화성시청
38,보호중,[개] 믹스견,암컷,0.0,갈색,2019,10,경기-화성-2021-00620,2021-05-004~2021-05-13,팔탄면 시청로 1029-29,새끼3마리의 어미견,남양유기견보호센터,경기도 화성시청
39,보호중,[개] 믹스견,수컷,0.0,검정,2021,,경기-화성-2021-00621,2021-05-004~2021-05-13,팔탄면 시청로 1029-29,새끼3마리와 어미견 같이보호중,남양유기견보호센터,경기도 화성시청
40,보호중,[개] 믹스견,암컷,0.0,"흰,갈",2021,4,경기-화성-2021-00622,2021-05-004~2021-05-13,팔탄면 시청로 1029-29,새끼3마리와 어미견 같이보호중,남양유기견보호센터,경기도 화성시청
41,완료(입양),[개] 믹스견,수컷,0.0,"흰,갈",2021,4,경기-화성-2021-00623,2021-05-004~2021-05-13,팔탄면 시청로 1029-29,새끼3마리와 어미견 같이보호중,남양유기견보호센터,경기도 화성시청
42,보호중,[개] 믹스견,암컷,0.0,"검정,갈색",2021,4,경기-화성-2021-00624,2021-05-04~2021-05-13,봉담읍 상기리 565-22,새끼강아지2마리 같이보호중,남양유기견보호센터,경기도 화성시청
43,완료(입양),[개] 믹스견,암컷,0.0,검정,2021,,경기-화성-2021-00625,2021-05-04~2021-05-13,봉담읍 상기리 565-22,새끼강아지2마리 같이보호중,남양유기견보호센터,경기도 화성시청
44,보호중,[개] 믹스견,암컷,0.0,흰색,2018,17,경기-화성-2021-00626,2021-05-04~2021-05-13,장안면 석포5리 마을회관앞,"포획틀로 구조한 아이, 겁이 많고 낮가림이 있다.",남양유기견보호센터,경기도 화성시청
45,보호중,[개] 믹스견,수컷,0.0,갈색,2019,17.00,경기-광주-2021-00261,2021-05-04~2021-05-14,광주시 초월읍 현리 일대,"5-13, 칩없음, 겁이 좀 있음, 잘생김",광주1\0동물병원초월,경기도 광주시청
46,보호중,[개] 믹스견,수컷,0.0,흰색,2019,6.00,경기-광주-2021-00262,2021-05-04~2021-05-14,광주시 초월읍 지월리 일대,"5-14, 칩없음, 쇠줄을 매단채 돌아다님, 겁이 조금 있음",광주1\0동물병원초월,경기도 광주시청
47,완료(귀가),[개] 믹스견,수컷,0.0,호피무늬,2019,17.00,경기-광주-2021-00263,2021-05-04~2021-05-14,광주시 오포읍 능평리 일대,"5-15,칩있음, 온순하고 사람을 잘 따름",광주1\0동물병원초월,경기도 광주시청
48,보호중,[개] 믹스견,암컷,0.0,흰색,2021,8.00,경기-광주-2021-00264,2021-05-04~2021-05-14,광주시 오포읍 신현리 일대,"5-16, 칩없음, 교통사고, 경추골절의심, 기력적음",광주1\0동물병원초월,경기도 광주시청
49,보호중,[개] 믹스견,암컷,0.0,황색,2019,5.00,경기-여주-2021-00250,2021-05-04~2021-05-14,가남읍 본두리,"앞다리 부상, 경계심이 다소있음, 입질",위더스 동물보호센터,경기도 여주시청
50,완료(입양),[개] 믹스견,수컷,0.0,삼색,2021,1.70,경기-여주-2021-00251,2021-005-04~2021-05ㄱ74,가남읍 대신리,"사람을 좋아하며, 매우온수함",위더스 동물보호센터,경기도 여주시청
51,완료(입양),[개] 믹스견,수컷,0.0,삼색,2021,1.70,경기-여주-2021-00252,2021-05-04~2021-05-14,가남읍 대신리,"사람을 좋아하며, 매우온순함",위더스 동물보호센터,경기도 여주시청
52,완료(귀가),[개] 미니어쳐 핀셔,수컷,,"검,갈색",2016,7,강원-춘천-2021-00176,2021-05-04~2021-05-14,현대동물병원,"방광,요로결석, 슬개골탈구, 피부염, 분양불가",춘천시 동물보호센터,강원도 춘천시청
53,보호중,[개] 믹스견,수컷,0.0,흰갈색,2021,1.5,강원-동해-2021-00073,2021-05-004~2021-05-14,동해시 대동로 159-13 (유기동물보호소),.,동해시유기동물보호소,강원도 동해시청
54,보호중,[개] 믹스견,암컷,,흰검색,2021,1.5,강원-동해-2021-00074,2021-05-04~2021-05-14,동해시 대동로 159-13(유기동물보호소),상태 양호,동해시유기동물보호소,강원도 동해시청
55,보호중,[개] 믹스견,암컷,,검갈색,2021,1.5,강원-동해-2021-00075,2021-05-004~2021-05-14,동해시 대동로 159-13 (유기동물보호소),상태양호,동해시유기동물보호소,강원도 동해시청
56,보호중,[개] 믹스견,암컷,,갈색,2021,1.5,강원-동해-2021-00076,2021-05-04~2021-05-14,동해시 대동로 159-13 (유기동물보호소),상태양호,동해시유기동물보호소,강원도 동해시청
57,보호중,[개] 믹스견,수컷,0.0,흰색,2020,9,강원-홍천-2021-00055,2021-05-04~2021-05-14,홍천군 홍천읍 하오안리 443-9,없음,홍천군유기동물보호소,강원도 홍천군청
58,종료(자연사),[개] 믹스견,수컷,0.0,크림색,2019,8,강원-정선-2021-00113,2021-05-004~2021-05-11,정선읍 정선로 정선가축병원앞,"약물중독의심, 건강상태 안좋음",정선가축병원,강원도 정선군청
59,완료(입양),[개] 슈나우져,수컷,0.0,검정+흰색,2019,6,강원-정선-2021-00114,2021-05-04~2021-05-11,화암면 약수터부근,건강상태양호,정선가축병원,강원도 정선군정
60,보호중,[개] 믹스견,수컷,0.0,흰색,2019,10,강원-정선-2021-00115,2021-05-04~2021-05-11,화암면 화암약수터부근,건강상태양호,정선가축병원,강원도 정선군정
61,보호중,[개] 믹스견,수컷,0.0,황색,2016,5,강원-인제-2021-00032,2021-05-04~2021-05-14,기린면 필례로 289,빨간색 목줄 착용,인제군유기동물보호소,강원도 인제군청
62,보호중,[개] 믹스견,수컷,,"흰색,연한갈색",2019,7,강원-양양-2021-00057,2021-05-004~2021-05-14,강원도 양양군 양양읍 남문로 50,양양도서관앞에서발견.,양양군유기동물보호소,강원도 양양군청
63,보호중,[개] 믹스견,수컷,,"갈색,흰색,검정",2020,5,강원-양양-2021-00058,2021-05-004~2021-05-14,강원도 양양군 서면 관대문길38,"특징없음,",양양군유기동물보호소,강원도 양양군청
64,보호중,[개] 믹스견,암컷,,"흰색,검정,갈색",2020,5,강원-양양-2021-00059,2021-05-004~2021-05-14,강원도 양양군 서면 관대문길38,"특징없음,",양양군유기동물보호소,강원도 양양군청
65,완료(입양),[개] 푸들,암컷,,흰색,2017,,충북-음성-2021-00099,2021-05-04~2021-05-12,무극 터미널 맞은편 다리및,관리받던 강아지 집과 용품 같이 버려짐,테오종합동물병원,충청북도 음성군청
66,보호중,[개] 믹스견,암컷,0.0,흰색,2016,25,충북-음성-2021-00100,2021-05-04~2021-05-12,대소면 삼양로 684-8,주인이 버리고 이사감 사나움,테오종합동물병원,충청북도 음성군청
67,보호중,[개] 믹스견,암컷,0.0,갈색,2017,14,충북-음성-2021-00101,2021-05-04~2021-05-12,대소면 삼양로 684-8,주인이 버리고 이사감,테오종합동물병원,충청북도 음성군청
68,보호중,[개] 믹스견,암컷,0.0,검정&8070;흰색,2017,14,충북-음성-2021-00102,2021-05-04~2021-05-12,대소면 삼양로 684-8,주인이 버리고 이사감,테오종합동물병원,충청북도 음성군청
69,보호중,[개] 믹스견,수컷,0.0,검정&8000;흰색,2019,10,충북-음성-2021-00103,2021-05-04~2021-05-12,대소면 삼양로 684-8,주인이 버리고 이사감,테오종합동물병원,충청북도 음성군청
70,보호중,[개] 믹스견,암컷,0.0,흰색,2019,8,충북-음성-2021-00104,2021-05-04~2021-05-12,대소면 삼양로 684-8,주인이 버리고 이사감,테오종합동물병원,충청북도 음성군청
71,보호중,[개] 믹스견,암컷,0.0,갈색&8070;흰색,2018,9,충북-음성-2021-00105,2021-05-04~2021-05-12,삼성면 천평리 312,폐가에 새끼를 낳음,테오종합동물병원,충청북도 음성군청
72,보호중,[개] 믹스견,,,,,,충북-음성-2021-00106,2021-05-04~2021-05-12,삼성면 천평리 312,어린강아지,테오종합동물병원,충청북도 음성군청
73,보호중,[개] 믹스견,,,,,,충북-음성-2021-00107,2021-05-04~2021-05-12,삼성면 천평리 312,어린강아지,테오종합동물병원,충청북도 음성군청
74,보호중,[개] 믹스견,,,,,,충북-음성-2021-00108,2021-05-04~2021-05-12,삼성면 천평리 312,어린강아지,테오종합동물병원,충청북도 음성군청
75,보호중,[개] 믹스견,,,,,,충북-음성-2021-00109,2021-05-04~2021-05-12,삼성면 천평리 312,어린강아지,테오종합동물병원,충청북도 음성군청
76,보호중,[개] 믹스견,,,,,,충북-음성-2021-00110,2021-05-04~2021-05-12,삼성면 천평리 312,어린강아지,테오종합동물병원,충청북도 음성군청
77,보호중,[개] 코카 스파니엘,암컷,,갈색,2017,5,충북-청주-2021-00406,2021-005-04~2021-05-ㄱ74,,몸 군데군데 상처있음. 교통사고 추정. 미용이 되어있는 아이,반려동물보호센터,충청북도 청주시정
78,완료(귀가),[개] 닥스훈트,수컷,0.0,"검,갈",2018,7.5,충북-청주-2021-00407,2021-05-04~2021-05-ㄱ74,율량천 24시마트 근처,초크체인 목줄을 착용함. 조금은 소심한 아이,반려동물보호센터,충청북도 청주시정
79,보호중,[개] 믹스견,암컷,0.0,검정,2021,2.5,충북-청주-2021-00409,2021-05-04~2021-05-14,옥산면 환희2길 68-14 충북 혜능보육원,작고 귀여운 아이,반려동물보호센터,충청북도 청주시청
80,완료(입양),[개] 믹스견,암컷,0.0,검갈,2021,2.5,충북-청주-2021-00410,2021-05-04~2021-05-14,옥산면 환희2길 68-14 충북 혜능보육원,귀여운 대,반려동물보호센터,충청북도 청주시청
81,완료(입양),[개] 믹스견,수컷,0.0,검갈,2021,2.5,충북-청주-2021-00411,2021-05-04~2021-05-14,옥산면 환희2길 68-14 충북 혜능보육원,귀여운 강아지,반려동물보호센터,충청북도 청주시청
82,보호중,[개] 포메라니안,수컷,0.0,흰색,2018,3.50,충남-보령-2021-00132,2021-05-04~2021-05-14,보령시 요암동,"포메라니안 믹스, 흰색",보령시임시동물보호소,충청남도 보령시청
83,보호중,[개] 믹스견,암컷,0.0,연갈흰색,2018,13.00,충남-보령-2021-00133,2021-05-04~2021-05-14,남포면 양항리,고라니그물에 걸려 구조됨,보령시임시동물보호소,충청남도 보령시청
84,완료(입양),[개] 푸들,수컷,1.0,회색,2019,4.50,충남-보령-2021-00134,2021-05-04~2021-05-14,신흑동 해수욕장,중성화 되어있음,보령시임시동물보호소,충청남도 보령시청
85,보호중,[개] 믹스견,암컷,,흰&8000;갈색,2017,15,충남-아산-2021-00366,2021-05-04~2021-05-13,음봉면 음봉로 338번길 9-3,"657호(관리) 366호(공고) 경계심 강함, 피부상태 안좋음, 포",아산시동물보호센터,충청남도 아산시청
86,보호중,[개] 믹스견,수컷,0.0,갈색 검정색,2021,3.06,충남-서산-2021-00234,2021-05-04~2021-05-11,충남 서산시 인지면 방고개길 76-14,"순함, 사람 잘따름",서산시 동물보호센터,충청남도 서산시청
87,완료(입양),[개] 믹스견,암컷,0.0,크림색,2021,1.5,충남-청양-2021-00043,2021-05-04~2021-05-14,운곡면 추광리 인근,두 마리 함께 발견,청양보호소,충청남도 청양군청
88,완료(귀가),[개] 믹스견,수컷,0.0,크림색,2021,1.8,충남-청양-2021-00044,2021-05-04~2021-05-14,운곡면 추광리 인근,두 마리 함께 발견,청양보호소,충청남도 청양군청
89,완료(입양),[개] 치와와,수컷,0.0,검정색,2020,30,전북-전주-2021-00580,2021-05-04~2021-05-13,여희동 파출소,순함,하나동물병원,전라북도 전주시청
90,보호중,[개] 믹스견,수컷,0.0,흰색,2021,16,전북-전주-2021-00583,2021-05-04~2021-05-13,전주여고 교내,파란색목줄 착용,행복한동물병원,전라북도 전주시청
91,완료(입양),[개] 치와와,수컷,0.0,갈색,2020,,전북-전주-2021-00584,2021-05-04~2021-05-13,새병로 42,빨강흰색 옷 착용,행복한동물병원,전라북도 전주시청
92,보호중,[개] 믹스견,암컷,,황,2018,15,전북-정읍-2021-00202,2021-05-04~2021-05-14,덕천면 달천리 미곡처리장앞,사나움,정읍시 동물보호소,전라북도 정읍시정
93,보호중,[개] 믹스견,수컷,0.0,검정 회색,2021,,전북-남원-2021-00247,2021-005-04~2021-05-ㄱ74,남원시 주생면 남문로 118,피부질환,하나동물병원,전라북도 남원시청
94,보호중,[개] 믹스견,수컷,0.0,갈색 검정,2021,1.3,전북-남원-2021-00248,2021-005-04~2021-05-ㄱ74,남원시 주생면 남문로 118,피부질환,하나동물병원,전라북도 남원시청
95,보호중,[개] 믹스견,수컷,0.0,갈색 검정,2021,1.3,전북-남원-2021-00249,2021-005-04~2021-05-ㄱ74,남원시 주생면 남문로 118,피부질환,하나동물병원,전라북도 남원시청
96,보호중,[개] 믹스견,수컷,0.0,아이보리색,2016,18.6,전북-남원-2021-00250,2021-05-04~2021-05-14,남원시 대강면 옥택마을 부근,진드기 감염,청원동물병원,전라북도 남원시청
97,보호중,[개] 믹스견,암컷,0.0,흰색,2017,15.2,전북-남원-2021-00251,2021-05-04~2021-05-14,남원시 아영면 갈계리 부근,사진참조,청원동물병원,전라북도 남원시청
98,종료(자연사),[개] 푸들,수컷,0.0,갈색,2019,30,전북-김제-2021-00157,2021-05-04~2021-05-20,김제시농업기술센터,눈 한족이 안좋음,전북말산업복합센터,전라북도 김제시정
99,공고중,[개] 믹스견,암컷,0.0,갈색,2021,30,전북-김제-2021-00158,2021-05-04~2021-05-20,김제시농업기술센터,순하다,전북말산업복합센터,전라북도 김제시정
100,보호중,[개] 믹스견,암컷,0.0,연한갈색,2021,,전북-완주-2021-00103,2021-05-04~2021-05-14,용진읍 상운리 528,귀여운 외모에 온순한 성격,별빚유기동물지킴이,전라북도 완주군청
101,보호중,[개] 말티즈,수컷,1.0,흰색,2014,5,전북-완주-2021-00104,2021-05-04~2021-05-14,완주군 완주로 812 대영아파트 단지 안,"중성화 되어있고, 온순하고 사람 잘 따름",별빚유기동물지킴이,전라북도 완주군청
102,공고중,[개] 진도견,암컷,0.0,흰색,2017,15,전북-임실-2021-00062,2021-05-004~2021-05-20,임실군 정웅면,올무에 걸려있었음.,박영재동물병원,전라북도 임실군정
103,종료(자연사),[개] 믹스견,,,,,,전북-고창-2021-00133,2021-05-004~2021-05-13,대산면 장자산로 243,형제 함께 있음,고창동물병원,전라북도 고창군청
104,종료(자연사),[개] 믹스견,수컷,0.0,갈색,2021,,전북-고창-2021-00134,2021-05-004~2021-05-13,대산면 장자산로 243,형제 함께 있음,고창동물병원,전라북도 고창군청
105,종료(자연사),[개] 믹스견,암컷,0.0,갈색,2021,,전북-고창-2021-00135,2021-05-004~2021-05-13,대산면 장자산로 243,형제 함께 있음,고창동물병원,전라북도 고창군청
106,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2013,4.0,전남-여수-2021-00232,2021-05-004~2021-05-14,여서동 현대산업아파트 관리소,온순함. 아파트 화단에서 발견됨.,유기동물보호소,전라남도 여수시청
107,보호중,[개] 믹스견,수컷,0.0,노란색,2019,15.5,전남-여수-2021-00233,2021-05-04~2021-05-14,안산4길 60방송국 앞 도로변,(입양예정)온순함.,유기동물보호소,전라남도 여수시청
108,완료(귀가),[개] 믹스견,암컷,0.0,갈색,2021,5,전남-담양-2021-00118,2021-05-04~2021-05-718,담양읍 삼거리길 18,"온순, 활발하며 사람을 잘따름, 시바견 믹스 추정",담양군 동물보호 센터,전라남도 담양군청
109,보호중,[개] 믹스견,암컷,0.0,흰색,2014,15,전남-곡성-2021-00065,2021-05-04~2021-05-14,오곡면 송정리,상태 양호,푸른곡성21동물보호소,전라남도 곡성군청
110,완료(귀가),[개] 푸들,수컷,0.0,황,2017,5.5,경북-포항-2021-00531,2021-05-04~2021-05-14,경상북도 포항시 남구 대송면 제내길37-1,"하늘색하네스착용(줄은 없었음),깔끔하게 미용되어있음,소심",영일동물플러스,경상북도 포항시청
111,보호중,[개] 믹스견,암컷,,흑백황,2020,6,경북-포항-2021-00532,2021-05-004~2021-05-14,경상북도 포항시 남구 연일읍 철강로 10 연일119,"몸부분털이긴편(특히꼬리),갈색작은눈썸이 귀여운외모,겁많",영일동물플러스,경상북도 포항시청
112,완료(귀가),[개] 셰퍼드,암컷,,황흑백,2018,30,경북-포항-2021-00534,2021-05-04~2021-05-14,경상북도 포항시 남구 대이로20번길 20 산책로 인근,"두마리함께구조,목테만착용,황색털이더많음,온순하고 사람손",영일동물플러스,경상북도 포항시청
113,완료(귀가),[개] 셰퍼드,수컷,0.0,황흑,2018,30,경북-포항-2021-00535,2021-05-04~2021-05-14,경상북도 포항시 남구 대이로20번길 20 산책로 인근,"두마리함께구조,목테만착용,좀더색이진함,귀에타투있음(세퍼",영일동물플러스,경상북도 포항시청
114,완료(입양),[개] 웰시 코기 프로크,수컷,0.0,황백,2016,13,경북-포항-2021-00537,2021-05-004~2021-05-14,경상북도 포항시 남구 해도동 인근,"신고자임보중(돌아다닌지오래되었다고함),사람좋아하고애교",영일동물플러스,경상북도 포항시청
115,보호중,[개] 믹스견,수컷,0.0,검,2019,10,경북-구미-2021-00162,2021-05-004~2021-05-17,구미시선산읍 죽장리110부근,긴검은털이근엄하지만바생활이길었는제 경계가있음 잘적,구미시 동물보호센터,경상북도 구미시청
116,보호중,[개] 믹스견,암컷,0.0,갈,2019,10,경북-구미-2021-00163,2021-05-004~2021-05-17,구미시선산읍 죽장리110부근,뚜렸한이목구비가임눈가에상처가말해주듯바생활이힘들,구미시 동물보호센터,경상북도 구미시청
117,보호중,[개] 믹스견,암컷,0.0,검,2019,8,경북-구미-2021-00164,2021-05-004~2021-05-17,구미시선산읍 죽장리110부근,경계가있고 입질이있음 사람을 좋아하는듯하지만가까이다가,구미시 동물보호센터,경상북도 구미시청
118,완료(입양),[개] 믹스견,암컷,,흑갈색,2021,0.8,경북-문경-2021-00135,2021-05-04~2021-05-11,금천교옆공터,2달령 강아지 5마리 함께 구조,종합가축병원,경상북도 문경시청
119,완료(입양),[개] 믹스견,암컷,,흑갈색,2021,0.7,경북-문경-2021-00136,2021-05-04~2021-05-11,금천교옆공터,2달령 강아지 5마리 함께 구조,종합가축병원,경상북도 문경시청
120,완료(입양),[개] 믹스견,암컷,,흑갈색,2021,0.7,경북-문경-2021-00137',2021-05-04~2021-05-11,금천교옆공터,2달령 강아지 5마리 함께 구조,종합가축병원,경상북도 문경시청
121,완료(입양),[개] 믹스견,수컷,,흑갈색,2021,0.8,경북-문경-2021-00138,2021-05-04~2021-05-11,금천교옆공터,2달령 강아지 5마리 함께 구조,종합가축병원,경상북도 문경시청
122,완료(입양),[개] 믹스견,수컷,,흑갈색,2021,0.8,경북-문경-2021-00139,2021-05-04~2021-05-11,금천교옆공터,2달령 강아지 5마리 함께 구조,종합가축병원,경상북도 문경시청
123,보호중,[개] 믹스견,,,,,,경북-문경-2021-00140,2021-05-04~2021-05-11,신기교회앞,노령견으로 지저분함,종합가축병원,경상북도 문경시정
124,보호중,[개] 믹스견,수컷,0.0,검정,2021,,경북-군위-2021-00039,2021-05-04~2021-05-14,군위군 효령면 불로리 526,"겁이 많음, 순함",우성동물병원,경상북도 군위군청
125,종료(자연사),[개] 믹스견,수컷,0.0,"흰색,갈색",2021,2,경북-군위-2021-00040,2021-05-04~2021-05-14,군위군 효령면 불로리 526,"매우 순함, 활기참",우성동물병원,경상북도 군위군청
126,보호중,[개] 믹스견,암컷,0.0,흰색,2021,30,경북-군위-2021-00041,2021-05-04~2021-05-14,군위읍 효령면 불로리 526,순함,우성동물병원,경상북도 군위군정
127,보호중,[개] 믹스견,암컷,0.0,검흰,2019,4,경북-군위-2021-00042,2021-05-04~2021-05-14,군위군 효령면 불로리 526,"마름, 순함",우성동물병원,경상북도 군위군청
128,보호중,[개] 믹스견,암컷,0.0,흰색,2019,4,경북-군위-2021-00043,2021-05-04~2021-05-14,군위군 효령면 불로리 526,순함,우성동물병원,경상북도 군위군청
